,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,53.50,1,53.50,,,,,2,,,,107.01,1,,53.50,,,,,,,2,107.01,,,2,107.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,70.37,,,,,,,,,,,,,,,,,1,70.37,1,70.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,89.45,,,,,,,,,1,89.45,,,,,,,1,89.45,,,1,89.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,1,157.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,336.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1988年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胰,,胸腺、心臟與中隔,,眼及淚腺,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,16.85,,,,,,,,,,,,,,,,,,,,,,,1,16.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,17.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,15.24,,,,,1,15.24,,,,,,,,,,,,,,,,,,,1,15.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,17.13,,,,,,,,1,,17.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,24.28,1,24.28,,,,,,,,,,,,,,,,,,,1,24.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,87.87,1,43.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,44.70,1,44.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,43.35,2,86.69,,,,,1,43.35,,,,,,1,,43.35,,,,,1,43.35,,,,,,,,,1,43.35,3,130.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,51.92,,,,,,,1,,,,51.92,,,,,,,,1,51.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,1,68.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,1,86.58,1,86.58,1,86.58,1,86.58,,,,,1,86.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,1,110.13,,,,,,,,,,,,,,,,,1,110.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,304.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1989年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,主唾液腺,,,,,甲狀腺,,,白血病,,皮膚,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,1,17.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,2,28.52,1,14.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,,18.63,,,,,,,,,,,,,,,,,,,,,,,1,18.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,2,34.61,1,17.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,44.05,,,1,22.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.03,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,40.06,,,,,,,,,,,,,,,,,1,40.06,,,,,,,,,1,40.06,,,,,,,1,40.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,90.21,,,3,135.32,,,,,,,,,,,,,,,1,45.11,,,,,,,1,45.11,,,1,45.11,,,,,,,,,2,90.21,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,43.84,1,43.84,,,4,175.36,,,,,,,,,,,,,,,,,,,,,,,1,43.84,,,,,1,43.84,1,43.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,50.03,1,50.03,1,,,,50.03,,,,,,,,,,,,,,,,3,150.08,,,,,,,1,50.03,,,2,100.05,1,50.03,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,67.66,,,,,,,,,,,,,1,67.66,,,,,1,67.66,,,1,67.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,80.91,1,80.91,1,80.91,,,,,,,,1,,80.91,,,1,80.91,,,,,,,,,1,80.91,,,1,80.91,,,1,80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,1,113.12,1,113.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,160.00,,,,,2,320.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,1,273.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,1,632.91,1,632.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,14.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,15.41,,,,,,,,,,,1,15.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,20.21,,,,,,,,,,,,,,,,,,,2,40.42,,,,,1,20.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,34.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,45.98,,,1,45.98,,,1,45.98,,,,,,,,,,,1,45.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,43.65,1,43.65,3,130.95,1,43.65,,,,,,,,,,,2,87.30,1,43.65,1,43.65,,,,,2,87.30,,,,,,,1,43.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,,,,,,1,,47.76,,,1,47.76,,,,,2,95.51,,,,,1,47.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,,63.90,1,63.90,,,,,,,,,,,,,,,1,63.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,82.37,,,,,,,,,,,,,,,2,164.74,,,1,82.37,,,,,1,82.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,1,109.41,,,,,,,1,109.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,157.23,,,1,157.23,,,,,,,,,1,157.23,1,157.23,1,157.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,275.48,,,,,,,,,1,275.48,1,275.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,1,625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,14.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,1,13.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,16.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,15.18,,,,,1,,,,15.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,14.81,,,,,,,,,,,,,,1,,14.81,,,,,,,,,1,14.81,2,29.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,37.60,,,2,37.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.80,,,,,1,18.80,,,,,,,,,,,,,,
,,,,40~44,,,1,28.12,,,,,,,,,,,,1,,28.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,46.13,,,2,92.25,,,1,46.13,,,,,,,,,,,,,,,,,,,,,1,46.13,4,184.50,,,,,,,,,,,,,,,1,46.13,,,,,,,,,,,,,,,,,,
,,,,50~54,1,43.35,,,1,43.35,,,,,,,,,,,,,,,1,43.35,,,,,,,,,3,130.04,,,,,1,43.35,,,,,,,1,43.35,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,140.19,,,2,93.46,1,46.73,,,,,,,,2,,93.46,,,,,,,,,,,,,,,,,1,46.73,,,,,,,,,,,1,46.73,,,,,1,46.73,,,,,,,,,,,,,,
,,,,60~64,,,,,2,121.73,,,,,,,,,,1,,60.86,,,1,60.86,,,,,,,,,,,,,,,,,,,1,60.86,1,60.86,,,,,,,1,60.86,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,79.30,,,1,79.30,1,,,,79.30,1,,79.30,,,,,1,79.30,,,,,1,79.30,,,1,79.30,1,79.30,,,,,,,,,1,79.30,,,,,1,79.30,,,,,,,,,,,,,,,,
,,,,70~74,1,104.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,208.99,,,,,,,,,1,104.49,,,,,,,1,104.49,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,156.25,,,1,156.25,,,,,,,,,1,156.25,1,156.25,,,,,1,156.25,,,,,,,,,,,,,1,156.25,1,156.25,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,289.86,,,,,,,1,289.86,,,,,1,289.86,,,,,,,,,,,,,,,,,,,1,289.86,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,595.24,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,1,15.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,2,,35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,3,46.68,1,15.56,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,14.52,,,,,,,,,,,,1,,14.52,1,14.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,17.93,,,2,35.86,,,,,,,,,,,,,,,,,,,1,17.93,,,,,,,,,,,,,,,,,1,17.93,,,1,17.93,1,17.93,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,2,50.16,,,,,,,,,,,,,,,,,1,25.08,,,,,,,,,,,,,,,,,1,25.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,2,88.85,,,,,1,,,,44.42,1,,44.42,,,1,44.42,1,44.42,,,,,,,1,44.42,,,,,,,,,,,,,,,,,1,44.42,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,2,86.88,1,43.44,1,43.44,,,,,,2,,86.88,,,,,,,,,1,43.44,,,,,,,,,,,1,43.44,,,,,,,,,,,2,86.88,1,43.44,,,,,,,,,,,,,,
,,,,55~59,,,1,45.62,1,45.62,,,,,,,,,,,,,,,,,1,45.62,1,45.62,,,,,1,45.62,,,,,1,45.62,,,,,,,,,1,45.62,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,56.98,,,,,,,,,,,,,,,,,1,56.98,,,,,1,56.98,1,56.98,,,,,,,,,,,1,56.98,1,56.98,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,77.58,,,,,,,,,,,,,,,,,1,77.58,,,1,77.58,,,,,,,1,77.58,,,,,1,77.58,1,77.58,2,155.16,,,,,1,77.58,,,1,77.58,,,,,,,,,,,,
,,,,70~74,,,,,1,103.84,1,103.84,,,,,,,,,,,,,,,,,,,,,,,3,311.53,,,,,,,,,,,1,103.84,1,103.84,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,2,286.12,1,143.06,,,1,143.06,1,143.06,1,143.06,,,,,,,,,,,1,143.06,1,143.06,,,1,143.06,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,242.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,242.13,,,,,,,,,2,484.26,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,淋巴結,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.75,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,15.52,1,15.52,,,,,,,,,,,1,15.52,1,15.52,,,,,,,,,,,,,,,,,,,,,1,15.52,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,28.98,,,,,2,28.98,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.49,,,,,1,14.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,49.92,1,16.64,,,1,16.64,,,,,,,,1,,16.64,,,1,16.64,2,33.28,,,,,2,33.28,1,16.64,,,,,,,,,,,1,16.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,66.82,3,66.82,1,22.27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.27,,,,,,,,,1,22.27,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,83.93,2,83.93,,,,,1,41.96,,,,,,,,,,,,,,,,,1,41.96,,,,,1,41.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,126.53,,,,,,,1,42.18,1,,,,42.18,,,,,,2,84.35,1,42.18,,,1,42.18,2,84.35,,,,,,,,,,,,,,,,,,,,,,,,,1,42.18,,,,,,,,,,,,
,,,,55~59,1,44.11,,,1,44.11,,,,,,,,,,3,,132.33,,,1,44.11,,,,,,,1,44.11,,,,,,,,,1,44.11,,,,,,,,,,,,,,,1,44.11,,,,,,,,,,,,
,,,,60~64,,,,,1,53.94,1,53.94,,,,,,,,1,,53.94,,,,,,,1,53.94,,,2,107.87,,,,,,,,,,,,,1,53.94,,,,,,,,,1,53.94,,,,,,,,,,,,,,
,,,,65~69,4,295.42,3,221.57,1,73.86,,,,,,,,,,1,,73.86,1,73.86,1,73.86,,,1,73.86,1,73.86,3,221.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,100.10,,,,,,,,2,,200.20,,,1,100.10,,,,,,,,,,,,,,,,,,,,,1,100.10,,,2,200.20,1,100.10,,,,,,,1,100.10,,,,,,,,,,
,,,,75~79,,,,,,,1,135.14,,,,,,,,1,,135.14,,,2,270.27,,,,,,,1,135.14,,,,,,,,,,,,,,,,,,,1,135.14,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,212.31,,,,,,,,,,,,,,,,,,,1,212.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,502.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
