,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,30~34,,,,,1,101.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,110.62,,,2,221.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,110.62,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,101.21,,,,,,,1,,101.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,264.08,2,176.06,1,88.03,,,1,,,,88.03,,,,,,,,,,1,88.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,96.25,1,96.25,,,,,,,,,,,,,,1,96.25,,,,,,,,,,,,,,,,,,,,,,,,,,1,96.25,,,,
,,,,55~59,,,,,,,1,119.76,,,,,,,,,,,,,,,,,2,239.52,,,1,119.76,,,1,119.76,,,,,,,,,,,2,239.52,1,119.76,,
,,,,60~64,,,1,183.15,1,183.15,1,183.15,,,,,,,,1,183.15,,,1,183.15,,,,,,,,,,1,183.15,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,149.70,2,299.40,1,,149.70,1,149.70,,,,,,,,,,,,,,,2,299.40,1,149.70,1,149.70,,,,
,,,,70~74,,,,,1,151.52,,,1,151.52,,,,,,,,,,2,303.03,2,,303.03,1,151.52,,,,,,,,,,,,,1,151.52,,,,,,,,,1,151.52
,,,,75~79,,,,,1,203.25,,,,,,,,,,,,,,1,203.25,,,,2,406.50,,,,,,,,,1,203.25,3,609.76,,,2,406.50,,,1,203.25,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,,390.63,,,1,390.63,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,625.00,,,1,625.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胸膜,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,199.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114.55,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,203.87,,,,,,,,,1,,,,101.94,,,,,,,,,,,,,,,,,,,,,,,,1,101.94,,,,,,,,,,
,,,,45~49,1,87.72,1,87.72,1,87.72,1,87.72,1,87.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,95.88,,,,,,,,,,,,,,,,1,,95.88,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,449.44,,,,,,,1,112.36,,,,,,,,,,1,112.36,,,,1,112.36,,,,,,,1,112.36,,,,,,,,,,,,,,,,
,,,,60~64,1,176.68,,,1,176.68,,,,,,,,,,,,,,,,,,,,,,,,,1,176.68,,,1,176.68,1,176.68,,,,,,,,,,,,
,,,,65~69,2,305.81,,,1,152.91,,,,,,,,,,2,305.81,,,,,,,,,,,,,,,,,,,,2,305.81,,,,,,,,,,,,
,,,,70~74,1,153.61,,,,,,,1,153.61,,,,,,2,307.22,,,1,153.61,3,,460.83,,,1,153.61,,,,,1,153.61,1,153.61,1,153.61,1,153.61,1,153.61,,,,,,,,
,,,,75~79,1,187.27,,,,,,,2,374.53,,,,,,2,374.53,,,1,187.27,1,,187.27,,,,,,,,,,,2,374.53,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,3,1079.14,,,,,,2,719.42,,,,,1,,359.71,,,,,,,,,2,719.42,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,1212.12,,,,,,2,1212.12,,,,,,,,,,1,606.06,1,606.06,,,,,,,1,606.06,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,1,80.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,90.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,113.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,106.50,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.50,1,106.50,,,,,,,,,,,,,,,,,,
,,,,45~49,2,176.37,,,,,,,,,,,,,,1,88.18,1,88.18,,,,,,,,1,88.18,1,88.18,,,1,88.18,,,,,1,88.18,,,,,,,,,,
,,,,50~54,2,186.74,,,1,93.37,,,,,,,,,,,,1,93.37,1,93.37,,,,,,1,93.37,1,93.37,,,1,93.37,2,186.74,,,,,,,1,93.37,,,,,,
,,,,55~59,3,325.38,1,108.46,,,,,,,1,,,,108.46,,,,,,,,,,,,,,,,,,,,3,325.38,,,,,,,,,,,,,,
,,,,60~64,2,306.28,,,,,,,,,,,,,,,,,,,,,,,,,,,2,306.28,,,1,153.14,1,153.14,2,306.28,1,153.14,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,1,170.36,,,,,,,,,,,,,,1,170.36,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,2,313.48,1,,,,156.74,3,470.22,,,1,156.74,,,,,,,,2,313.48,,,,,1,156.74,1,156.74,,,,,,,,,,,,
,,,,75~79,,,,,,,1,176.99,,,,,,,,1,176.99,,,1,176.99,1,,176.99,1,176.99,,,2,353.98,,,,,1,176.99,,,,,1,176.99,,,,,,,,
,,,,80~84,,,,,,,1,340.14,,,,,,,,,,,,1,340.14,,,,,,,,,,,,,,,,1,340.14,,,2,680.27,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,588.24,,,1,588.24,,,,,,1,588.24,3,1764.71,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
