,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,277.39,,,,,1,138.70,1,,,,138.70,,,,,1,,138.70,,,,,,,,1,138.70,,,1,138.70,,,,,,,,,,,,,,,,,,
,,,,70~74,1,162.34,,,,,,,,,,,,,,,,,,1,,162.34,,,,1,162.34,,,2,324.68,,,,,1,162.34,,,,,,,,,,,,,,,,
,,,,75~79,1,242.72,1,242.72,1,242.72,,,,,,,,,,1,242.72,,,,,,,,,1,242.72,,,1,242.72,,,1,242.72,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,362.32,,,1,,362.32,1,,362.32,,,,,,,,,1,362.32,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,574.71,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,胃,,結直腸癌,,腎,,腦,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,129.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,124.07,1,124.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,124.07,,,,,,,,,,,,,,,,,,
,,,,45~49,1,107.64,,,,,,,,,,,,,,,,,,,,,,,,,,1,107.64,,,,,,,1,107.64,,,,,,,,,,,,,,,,
,,,,50~54,,,4,449.44,,,,,,,,,,,,,,,,1,,112.36,,,,,,,,,,1,112.36,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,235.29,,,,,,,,,,,,,,,,,,,1,,117.65,,,,,,,,,1,117.65,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,134.95,,,,,,,,,,,,,,,,,,,2,,269.91,,,,,,,,,1,134.95,,,1,134.95,,,,,,,,,,,,,,
,,,,65~69,,,1,145.56,,,1,145.56,1,145.56,,,,,,,,,,,,,1,,145.56,,,1,145.56,,,,,2,291.12,,,,,,,,,,,,,,,,,,
,,,,70~74,1,162.34,1,162.34,,,,,,,,,,,,1,162.34,,,,,,1,,162.34,,,,,,,2,324.68,1,162.34,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,219.78,,,,,,,,,,,,1,219.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,359.71,,,,,,,1,359.71,1,359.71,1,359.71,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
