,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,43.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,39.48,,,,,1,39.48,,,,,,,,1,,39.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,79.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,192.77,,,,,1,48.19,1,48.19,,,,,,,,1,,48.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,80.65,1,80.65,,,,,,,,,,,,,,,,,1,,80.65,,,1,80.65,,,1,80.65,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,154.92,1,77.46,1,77.46,,,1,77.46,,,,,,,,,,,1,,77.46,,,1,77.46,,,1,77.46,,,1,77.46,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,185.70,2,185.70,,,,,,,,,,,,,,,,,1,,92.85,,,1,92.85,,,,,1,92.85,,,1,92.85,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,123.15,1,123.15,,,,,,,1,,,,123.15,3,369.46,,,,,,,1,123.15,3,369.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,1,,145.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,280.90,,,1,280.90,1,280.90,,,,,,,,1,280.90,,,,,,,,,,,1,280.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,598.80,1,598.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,1,,57.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.63,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.07,,,,,,,,,,
,,,,35~39,,,1,39.46,,,,,,,,,,,,,,,,,,,,1,39.46,,,,,,,,,,,,,,,,,,,1,39.46,,,,,,,,,,,,
,,,,40~44,,,6,240.10,1,40.02,,,,,,,,,,1,40.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,45.98,2,91.95,1,45.98,,,1,45.98,,,,,,,,1,,45.98,,,,1,45.98,,,,,,,1,45.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,72.15,,,1,72.15,,,,,,,,,,1,,72.15,,,,,,,,1,72.15,1,72.15,1,72.15,,,,,,,,,,,1,72.15,,,,,,,,,,,,
,,,,55~59,,,2,159.74,1,79.87,,,,,,,,,,,,,,,,,,3,239.62,,,,,2,159.74,1,79.87,,,,,,,1,79.87,1,79.87,,,,,,,,,,,,,,
,,,,60~64,,,3,268.10,,,,,,,,,,,,1,89.37,1,,89.37,,,,1,89.37,,,,,1,89.37,1,89.37,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,2,237.25,,,,,,,1,118.62,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,141.24,,,,,,,1,,,,141.24,1,141.24,,,,,,,1,141.24,,,,,1,141.24,,,,,1,141.24,1,141.24,1,141.24,,,,,,,,,,,,,,,,
,,,,75~79,,,2,523.56,1,261.78,,,,,,,,,,,,,,,,,,2,523.56,,,,,,,1,261.78,,,,,,,,,,,,,,,1,261.78,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,444.44,,,1,444.44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,47.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,38.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,,45.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,40.63,3,121.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,39.53,2,79.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,87.99,2,87.99,1,43.99,1,43.99,,,,,,,,,,1,,43.99,,,,,,,,1,43.99,1,43.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,1,,64.68,,,,1,64.68,1,64.68,1,64.68,1,64.68,,,1,64.68,,,1,64.68,,,,,1,64.68,,,,,,,,,,,,
,,,,55~59,1,84.82,1,84.82,,,,,,,,,,,,,,2,,169.64,,,,,,1,84.82,,,,,,,,,,,,,,,,,,,1,84.82,,,,,,,,,,
,,,,60~64,1,83.61,,,,,,,1,83.61,,,,,,,,,,,1,,83.61,,,1,83.61,,,,,,,,,,,,,1,83.61,,,,,,,,,,,,,,,,
,,,,65~69,1,114.16,4,456.62,,,,,1,114.16,,,,,,,,,,,,,,1,114.16,,,,,,,1,114.16,,,,,1,114.16,,,2,228.31,,,,,,,,,,,,,,
,,,,70~74,1,141.64,,,,,,,,,,,,,,,,4,,566.57,,,,1,141.64,1,141.64,,,1,141.64,,,,,1,141.64,1,141.64,,,1,141.64,1,141.64,1,141.64,,,,,,,,,,
,,,,75~79,1,223.21,,,,,,,,,,,,,,,,,,,,,,1,223.21,,,,,,,1,223.21,,,,,1,223.21,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,418.41,,,,1,,418.41,,,1,418.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,591.72,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,甲狀腺,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.02,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,45.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,2,,,,78.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,42.61,,,,,,,,,,,,,,,,,,,,,,,,1,42.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,2,89.53,,,,,,,,1,44.76,,,,,,,,,,,1,44.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,82.17,,,1,41.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.08,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,79.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.75,,,1,39.75,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,42.99,2,85.98,,,,,,,,,,,,,,,,,,,,1,42.99,,,,,,,,,,,,,,,,,1,42.99,,,,,,,,,,,,
,,,,50~54,2,113.06,6,339.17,1,56.53,1,56.53,1,56.53,,,,,,,,,,,1,,56.53,,,,,,,,,1,56.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,89.29,3,267.86,,,,,,,,,,,,,,1,,89.29,,,,,,,,1,89.29,,,,,,,,,,,,,1,89.29,,,,,,,,,,,,,,
,,,,60~64,,,2,162.87,,,,,,,,,,,,,,,,,,,,,,1,81.43,1,81.43,,,,,1,81.43,,,,,1,81.43,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,105.15,,,,,,,,,,,,,,,3,,315.46,,,,,1,105.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,141.44,,,1,141.44,,,,,,,,,,2,282.89,,,,,,,,,1,141.44,1,141.44,1,141.44,1,141.44,,,1,141.44,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,195.69,,,,,,,,,,,,1,195.69,,,,1,,195.69,1,195.69,1,195.69,,,,,,,,,1,195.69,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,2,,793.65,,,1,396.83,2,793.65,,,1,396.83,,,1,396.83,,,,,1,396.83,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,540.54,,,1,540.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,57.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,89.25,1,44.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,42.39,1,42.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.39,,,,,,,,,,,,,,
,,,,40~44,,,4,159.36,1,39.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.84,,,1,39.84,,,,,,,,,,,,,,
,,,,45~49,,,4,174.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,157.89,1,52.63,2,105.26,,,,,,,,,,1,,52.63,,,,1,52.63,,,,,,,,,,,,,1,52.63,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,173.01,,,,,,,,,,,,1,86.51,,,,,,,,,,,,,,,1,86.51,,,,,,,1,86.51,,,1,86.51,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,1,,80.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,2,,200.60,,,,,,,,,,1,100.30,,,1,100.30,,,2,200.60,,,,,1,100.30,,,,,,,,,,,,
,,,,70~74,1,137.93,,,,,,,,,1,,,,137.93,,,2,,275.86,,,,1,137.93,,,,,,,,,,,1,137.93,1,137.93,1,137.93,,,,,,,,,,,,,,,,
,,,,75~79,,,1,185.19,,,,,,,,,,,,1,185.19,,,,1,,185.19,4,740.74,1,185.19,,,1,185.19,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.99,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.60,,,,,,,,,,,,,,
,,,,25~29,,,1,40.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,44.46,1,44.46,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.46,,,1,44.46,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,43.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,4,159.11,,,,,1,39.78,,,,,,,,,,,,,,1,39.78,,,1,39.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,1,42.54,,,,,,,2,85.07,,,,,,,1,42.54,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,246.55,1,49.31,2,98.62,,,,,,,,1,49.31,,,,1,,49.31,1,49.31,,,1,49.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,81.83,1,81.83,,,,,,,1,,,,81.83,,,,,,,,,1,81.83,1,81.83,,,1,81.83,,,,,,,,,,,,,,,1,81.83,,,,,,,,,,
,,,,60~64,,,1,79.81,,,,,,,,,,,,,,,,,,,,3,239.43,,,,,1,79.81,,,,,3,239.43,,,1,79.81,1,79.81,1,79.81,,,,,,,,,,,,
,,,,65~69,,,3,292.11,,,,,,,,,,,,,,1,,97.37,,,,1,97.37,,,1,97.37,1,97.37,,,,,,,1,97.37,1,97.37,,,,,,,,,,,,,,,,
,,,,70~74,,,3,411.52,,,,,1,137.17,,,,,,1,137.17,,,,,,,1,137.17,,,2,274.35,1,137.17,,,1,137.17,1,137.17,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,,173.31,1,,173.31,1,173.31,1,173.31,1,173.31,2,346.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,350.88,1,350.88,,,,,,,,,,,,,,,,,,,,1,350.88,,,,,,,,,,,1,350.88,1,350.88,,,,,1,350.88,1,350.88,,,,,,
,,,,85+,,,,,1,483.09,,,,,,,,,,,,,,,,,,,,,,,,1,483.09,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,41.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.67,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,40.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,45.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,87.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,81.30,2,81.30,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.65,1,40.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,127.01,,,,,,,,,,,,,,,,,,,,1,42.34,,,1,42.34,3,127.01,,,,,,,,,,,,,1,42.34,,,,,,,,,,,,
,,,,50~54,,,2,94.88,1,47.44,1,47.44,,,,,,,,,,1,,47.44,1,,47.44,,,1,47.44,,,,,,,,,,,,,1,47.44,,,,,,,1,47.44,,,,,,,,
,,,,55~59,,,1,74.40,1,74.40,,,,,,,,,,,,1,,74.40,,,,,,,,,,1,74.40,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,334.17,,,,,1,83.54,,,,,,,,1,,83.54,,,,1,83.54,,,,,,,,,,,,,1,83.54,1,83.54,,,,,,,,,,,,,,,,
,,,,65~69,,,1,94.43,1,94.43,1,94.43,,,,,,,,,,,,,,,,,,,,2,188.86,,,,,,,,,,,1,94.43,,,,,,,,,1,94.43,,,,,,
,,,,70~74,,,,,1,130.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,261.44,,,1,130.72,1,130.72,1,130.72,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,1,170.94,,,1,170.94,1,170.94,,,1,170.94,,,,,1,170.94,1,170.94,,,2,341.88,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,328.95,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,480.77,,,,,1,480.77,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,腦,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,43.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,89.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,1,,42.07,1,42.07,,,,,,,,,1,42.07,,,,,,,,,,,,,,,,,,,,,,
