,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,1,1052.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,骨、關節及關節軟骨,,眼及淚腺,,結直腸癌,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,1,,31.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,29.02,,,,,,,,,,,,,,,,,,,,,,1,29.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,27.96,,,1,,,,27.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,59.52,1,29.76,,,,,,,,,,,,,,,,,1,29.76,,,,,,,,,,,,,,1,29.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,70.80,2,70.80,,,,,,,,,,,,1,,35.40,,,,,,,,,,1,35.40,,,,,,,2,70.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,61.46,,,,,,,1,,,,61.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,64.39,3,193.17,,,1,64.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,159.74,1,79.87,,,1,79.87,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,92.59,1,92.59,,,,,1,92.59,,,,,,1,,92.59,,,1,92.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,266.67,,,,,1,133.33,,,,,,,,,,,1,133.33,1,,133.33,,,,,,,,,1,133.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,3,542.50,,,,,,,,,,,,1,,180.83,,,1,180.83,,,,,,,,1,180.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,299.40,,,,,,,,,,,,,,,1,299.40,1,299.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,,,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,37.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,1,28.68,,,,,,,,,,,,,,,,,,,,,,,,1,28.68,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,31.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,1,26.22,,,1,,26.22,,,1,26.22,,,,,,,,,,,,,,,2,52.44,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,113.15,1,28.29,1,28.29,,,,,,,,,,,1,28.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.29,,,,,,,,,,,,,,,,
,,,,40~44,,,4,131.45,1,32.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.86,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,114.22,1,57.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.11,,,1,57.11,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,61.92,3,185.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.92,,,1,61.92,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,228.83,1,76.28,,,,,,,,,,,,,,,,,,,,,,1,76.28,1,76.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,90.74,1,90.74,,,,,1,,,,90.74,,,,,,,,,,,,,1,90.74,,,1,90.74,,,,,,,1,90.74,,,,,1,90.74,,,,,,,,,,,,,,,,,,
,,,,65~69,1,122.85,1,122.85,,,,,,,1,,,,122.85,,,,,,,,,,,1,122.85,1,122.85,,,,,,,,,,,2,245.70,1,122.85,,,1,122.85,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,2,368.32,,,,1,184.16,1,184.16,,,,,,,,,,,1,184.16,1,184.16,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,573.07,1,286.53,,,,,1,,,,286.53,1,,286.53,,,,,,,,1,286.53,1,286.53,,,,,,,,,,,1,286.53,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,411.52,,,2,823.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,白血病,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,結直腸癌,,腎,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,,34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,24.62,1,24.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,26.65,2,53.30,,,,,,,,,,,,,,,,,,,,,,1,26.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.32,,,,,1,30.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,96.02,1,48.01,,,,,,,1,,,,48.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,63.73,,,1,63.73,,,,,,,,,,,,,1,63.73,,,,,,,,,,1,63.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,137.27,1,68.63,,,,,,,,,,,,,,,,,,,,,,1,68.63,,,,,,,1,68.63,1,68.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,88.50,2,176.99,1,88.50,1,88.50,,,,,,,,,,,,,,,1,,88.50,,,,,,,,,,,,,1,88.50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,232.56,2,232.56,,,,,1,116.28,1,,,,116.28,,,,,,2,232.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,1,,170.65,1,170.65,,,,,1,170.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,283.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,411.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,31.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,29.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,2,,46.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,22.39,1,22.39,1,22.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.39,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,102.35,2,51.18,1,25.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.59,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,59.17,,,,,,,,,,,,1,,29.59,,,,,,,,,,,,,,2,59.17,,,,,,,,,,,1,29.59,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,80.06,1,40.03,,,,,,,,,,,,,,,,,,,,,,,,1,40.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,125.08,2,125.08,,,,,,,,,,,,,,,1,62.54,,,,,,1,62.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,129.79,,,,,,,,,,,,2,,129.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,259.52,3,259.52,1,86.51,,,2,,,,173.01,2,,173.01,1,86.51,,,,,,,,,,1,86.51,,,1,86.51,,,,,,,,,1,86.51,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,1,,,,106.50,2,,212.99,1,106.50,,,1,,106.50,,,,,,,,,,,1,106.50,,,1,106.50,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,333.89,1,166.94,,,,,,,,,,1,,166.94,,,,,2,,333.89,1,166.94,,,,,,,,,1,166.94,,,1,166.94,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,261.10,1,,261.10,2,522.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,1,389.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,腎,,腦,,鼻咽,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,30.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,1,26.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,1,,21.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,20.57,1,20.57,,,,,,,,,,1,,20.57,1,20.57,1,20.57,,,,,,,,,,,,,,,,,,,,,,,,1,20.57,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,48.07,1,24.03,,,,,,,,,,,,,,,,,,,,1,24.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,28.21,1,28.21,,,1,28.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,179.08,,,,,1,35.82,,,,,,1,,35.82,,,,,,,,1,35.82,,,,,,,1,35.82,,,,,1,35.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,117.03,,,1,58.51,,,,,,,,,,,,,,,,,,1,58.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,64.02,,,1,64.02,1,64.02,,,,,,,,,,,,,,,1,,64.02,,,,,1,64.02,1,64.02,,,,,,,,,,,,,1,64.02,,,,,,,,,,,,,,,,,,
,,,,60~64,1,80.13,1,80.13,2,160.26,,,,,,,,,,1,,80.13,,,,,1,,80.13,1,80.13,,,,,,,1,80.13,1,80.13,,,1,80.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,100.20,2,200.40,,,,,,,,,,,,1,,100.20,,,,,,,,,,1,100.20,1,100.20,1,100.20,1,100.20,1,100.20,,,,,1,100.20,1,100.20,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,2,300.75,,,,,,,,,1,150.38,1,150.38,2,300.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,506.33,1,253.16,,,1,253.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,506.33,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,392.16,,,,,,,1,392.16,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,649.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,649.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,甲狀腺,,,,,白血病,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其他女性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.82,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.27,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,19.25,,,,,,,,,,,,,,,,,,,,,1,,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,1,,22.84,,,,,,,,,,,,,1,22.84,1,22.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,5,135.32,3,81.19,,,,,,,2,,,,54.13,,,,,,1,27.06,,,,1,27.06,,,,,,,,,1,27.06,,,,,,,,,,,,,,,,,1,27.06,,,,,,,,,,
,,,,45~49,2,65.40,,,,,1,32.70,1,32.70,1,,,,32.70,1,,32.70,,,,,,,,,,,,2,65.40,,,,,,,,,,,,,,,,,,,,,1,32.70,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,56.02,,,,,,,,,,1,56.02,,,1,56.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,124.53,2,124.53,1,62.27,,,,,,,,,,,,,1,62.27,,,1,,62.27,,,,,1,62.27,1,62.27,1,62.27,1,62.27,,,,,1,62.27,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,156.49,,,,,1,78.25,,,,,,,,,,,,,,,,,,,,1,78.25,,,,,,,,,,,1,78.25,,,,,,,,,1,78.25,,,,,,,,,,,,,,
,,,,65~69,2,194.17,,,1,97.09,,,,,,,,,,,,,,,,,1,,97.09,,,,,,,1,97.09,,,1,97.09,,,,,1,97.09,,,2,194.17,1,97.09,1,97.09,,,,,,,,,,,,,,
,,,,70~74,1,145.77,1,145.77,,,,,,,,,,,,,,,1,145.77,,,,,,,,,,2,291.55,1,145.77,,,1,145.77,1,145.77,,,,,,,1,145.77,,,,,,,1,145.77,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,220.26,,,,,,,,,1,220.26,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,1,,395.26,,,,,,,,,,,,,1,395.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,,25.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.92,,,,,,,,,,,,,,,,,,
,,,,25~29,2,41.55,1,20.78,,,,,2,41.55,,,,,,,,,,,1,20.78,,,,,,1,20.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,36.25,,,,,,,1,,,,18.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.12,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,63.87,2,42.58,,,,,1,21.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.29,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,76.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.57,,,,,,,,,1,25.57,,,1,25.57,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,152.95,3,91.77,,,,,,,,,,,,1,,30.59,1,30.59,,,,,,,,1,30.59,,,,,,,,,2,61.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,50.45,3,151.36,1,50.45,,,,,,,,,,1,,50.45,1,50.45,,,,,,,,,,,,,,,,,,,,,,,,2,100.91,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,183.15,3,183.15,,,,,,,,,,,,,,,2,122.10,,,1,,61.05,3,183.15,3,183.15,,,,,,,,,1,61.05,,,1,61.05,,,,,,,,,,,,,,,,,,,,,,
