,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,245.70,1,81.90,,,,,1,81.90,,,,,,,,,,,,,,,,,,,,,,,,1,81.90,,,,,,,,,,,1,81.90,,,,
,,,,60~64,2,160.13,1,80.06,,,,,,,,,,,,,,,,,,1,80.06,,,,,,,,,4,320.26,1,80.06,,,,,,,,,1,80.06,,,,,,
,,,,65~69,1,92.08,1,92.08,,,1,92.08,,,,,,,,,,,,,,1,92.08,2,184.16,,,,,1,92.08,1,92.08,,,1,92.08,,,,,,,,,,,,,1,92.08
,,,,70~74,,,1,107.41,,,,,,,,,,,,1,107.41,,,,,,,,,,,,,1,107.41,,,,,1,107.41,1,107.41,,,,,2,214.82,1,107.41,1,107.41,,
,,,,75~79,,,,,1,139.47,,,,,,,,,,,,,,,,,,6,836.82,,,,,,,1,139.47,,,,,,,1,139.47,3,418.41,,,,,1,139.47,,
,,,,80~84,1,242.72,1,242.72,,,,,,,,,,,,,,,,,,,,1,242.72,,,,,,,,,,,,,,,,,,,2,485.44,,,1,242.72,,
,,,,85+,,,,,,,,,1,343.64,,,,,,,,,,,,,,,,,,1,343.64,1,343.64,,,,,,,,,,,2,687.29,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,胃,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,鼻咽,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,1,44.82,1,44.82,1,44.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,55.40,,,,,1,55.40,,,,,,1,55.40,,,1,55.40,,,,,,,,,,,,,,,1,55.40,,,,,,,,,,,,,,
,,,,35~39,,,1,53.22,,,,,,,,,,,,1,53.22,,,,,,,,,1,53.22,,,,,1,53.22,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,99.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49.55,,,,,,,,,,
,,,,45~49,1,50.58,,,2,101.16,,,,,,,,,,,,,,1,50.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,55.77,1,55.77,,,1,55.77,,,,,,,,,,,,1,55.77,1,55.77,,,,,,,,,,,1,55.77,,,,,,,,,,,,,,,,
,,,,55~59,,,2,155.40,3,233.10,,,,,,,,,,,,,,,,,,2,155.40,,,,,1,77.70,,,1,77.70,,,,,,,,,,,,,,,,
,,,,60~64,1,81.50,1,81.50,,,,,1,81.50,,,,,,,,,,,,1,81.50,,,,,,,3,244.50,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,182.15,,,,,,,1,,,,91.07,1,91.07,,,1,91.07,,,1,91.07,,,,,,,1,91.07,2,182.15,,,1,91.07,,,,,,,,,,,,
,,,,70~74,,,1,104.38,,,,,,,,,,,,,,1,104.38,,,,,1,104.38,,,,,2,208.77,,,,,,,1,104.38,,,,,,,,,,,,
,,,,75~79,,,,,1,137.93,,,1,137.93,,,,,,,,,,,,,,1,137.93,,,,,,,1,137.93,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,221.24,,,,,,,,,,,,,,,,,,,,,,1,221.24,,,,,1,221.24,,,1,221.24,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,331.13,,,,,1,331.13,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,44.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,56.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,109.77,1,54.88,,,,,,,,,,1,54.88,,,,,,,,,,,,,,,,,,,,,,,,,1,54.88,,,,,,,,
,,,,40~44,,,2,100.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,4,199.10,,,1,,,,49.78,,,,,,,,,,,,,1,49.78,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,161.99,,,,,,,,,,,,,,,,,,3,161.99,,,,,,,,,,,,,1,54.00,,,,,,,,,,,,,,
,,,,55~59,,,2,145.67,,,,,,,,,,,,,,,,,,2,145.67,,,1,72.83,1,72.83,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,1,83.96,,,,,,,,,1,83.96,,,,,1,83.96,1,83.96,2,167.93,,,,,,,,,,,,,,
,,,,65~69,,,,,1,89.93,,,1,89.93,,,,,,1,89.93,,,,,,,1,89.93,1,89.93,,,,,,,,,2,179.86,,,1,89.93,,,1,89.93,1,89.93,,,,
,,,,70~74,1,103.52,,,,,,,,,,,,,,,,,,1,103.52,1,103.52,2,207.04,1,103.52,2,207.04,,,,,,,1,103.52,1,103.52,1,103.52,1,103.52,2,207.04,,,,,,
,,,,75~79,,,,,1,130.72,,,,,,,,,,,,,,1,130.72,,,2,261.44,1,130.72,3,392.16,,,,,,,1,130.72,,,1,130.72,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,212.31,,,,,,,,,,,1,212.31,,,1,212.31,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,316.46,1,316.46,,,,,,,3,949.37,,,1,316.46,1,316.46,,,1,316.46,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44.15,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,55.22,,,,,,,1,55.22,,,,,,1,55.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,51.89,,,1,51.89,,,1,51.89,,,,,,,,,,,,,,1,51.89,,,,,,,,,,,1,51.89,,,,,,,,,,,,,,
,,,,45~49,3,149.03,1,49.68,1,49.68,,,,,,,,,,,,1,49.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,53.76,,,,,,,1,53.76,,,,,,,,,,,,,,1,53.76,,,,,,,,,1,53.76,,,,,,,,,,,,,,,,
,,,,55~59,2,129.79,,,1,64.89,,,,,,,,,,,,1,64.89,,,,,,,,,,,,,,,1,64.89,,,,,,,,,,,,,,,,
,,,,60~64,2,175.13,1,87.57,,,,,,,,,,,,,,,,1,87.57,2,175.13,,,2,175.13,,,2,175.13,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,173.46,,,,,,,,,1,,,,86.73,1,86.73,,,1,86.73,,,,,2,173.46,1,86.73,,,,,2,173.46,,,1,86.73,1,86.73,,,,,,,,,,
,,,,70~74,1,105.15,,,,,,,,,,,,,,,,,,3,315.46,,,,,1,105.15,,,,,1,105.15,1,105.15,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,126.26,,,,,,,,1,126.26,,,2,252.53,,,1,126.26,,,2,252.53,,,,,,,,,1,126.26,1,126.26,1,126.26,,,,,,,,
,,,,80~84,1,196.85,2,393.70,,,,,,,,,,,,1,196.85,,,3,590.55,,,1,196.85,5,984.25,,,1,196.85,,,1,196.85,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,303.03,,,,,,,2,606.06,1,303.03,,,,,,,1,303.03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,1,53.85,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,114.48,,,,,1,57.24,,,,,,,,,,,,1,57.24,1,57.24,,,,,1,57.24,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,54.11,,,,,,,,,,,,,,1,54.11,,,,,1,54.11,,,,,,,,,,,,,,,1,54.11,,,,,,,,,,,,
,,,,45~49,2,97.94,,,1,48.97,1,48.97,,,,,,,,,,,,,,2,97.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,53.73,1,53.73,1,53.73,,,,,,,,,,,,,,,,,,1,53.73,,,,,1,53.73,,,,,,,,,,,1,53.73,,,,,,,,
,,,,55~59,2,123.46,,,,,,,,,,,,,,,,1,61.73,,,,,1,61.73,,,,,,,,,,,,,,,,,,,,,1,61.73,,,,
,,,,60~64,2,176.37,,,,,,,,,,,,,,1,88.18,,,,,,,2,176.37,,,1,88.18,,,1,88.18,,,,,,,,,,,,,,,,,,
,,,,65~69,3,254.89,,,,,1,84.96,,,1,,,,84.96,,,,,,,,,3,254.89,,,1,84.96,1,84.96,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,103.52,,,,,,,1,103.52,,,,,,,,,,,,,,1,103.52,,,2,207.04,1,103.52,,,,,,,,,2,207.04,1,103.52,,,1,103.52,,,,
,,,,75~79,2,249.38,,,1,124.69,,,,,1,,,,124.69,,,,,,,,,2,249.38,1,124.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,189.39,1,,,,189.39,,,,,1,189.39,,,,,,,1,189.39,1,189.39,1,189.39,1,189.39,,,1,189.39,1,189.39,,,1,189.39,,,,,,
,,,,85+,,,,,1,298.51,1,298.51,,,,,,,,,,1,298.51,3,895.52,,,1,298.51,,,,,1,298.51,,,3,895.52,1,298.51,,,1,298.51,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,甲狀腺,,,,,白血病,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,1,60.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,52.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,43.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,106.21,,,,,,,,,,,1,53.11,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,116.41,2,116.41,,,,,,,,,,,,,,,,,,,,1,58.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,55.96,1,55.96,,,,,,,1,,,,55.96,,,1,55.96,1,55.96,1,55.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,249.88,3,149.93,1,49.98,,,,,,,,1,49.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,106.78,,,,,,,,,,,,,,,,1,53.39,,,,,,,1,53.39,,,,,1,53.39,,,1,53.39,,,,,,,,,,,,
,,,,55~59,,,4,235.29,,,1,58.82,,,,,,,,,,1,58.82,1,58.82,,,,,2,117.65,,,1,58.82,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,85.03,1,85.03,1,85.03,,,,,,,,,,,,3,255.10,,,1,85.03,,,,,,,1,85.03,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,167.64,1,83.82,,,1,83.82,1,,,,83.82,,,,,4,335.29,,,2,167.64,2,167.64,1,83.82,,,1,83.82,,,,,,,1,83.82,,,,,,,,,,
,,,,70~74,,,1,101.21,,,,,,,,,,,,2,202.43,,,3,303.64,,,1,101.21,,,,,,,2,202.43,1,101.21,1,101.21,,,,,,,,,,,,,,
,,,,75~79,,,1,122.40,,,,,,,,,,,,1,122.40,,,,,,,1,122.40,,,,,,,,,1,122.40,,,1,122.40,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,176.06,,,,,1,176.06,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,2,547.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,273.97,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,104.82,,,,,1,104.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.59,,,,,,,,,,,,,,
,,,,25~29,,,1,44.15,,,,,,,,,,,,,,,,1,44.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,49.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,60.83,1,60.83,,,,,,,,,,,,,,1,60.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,55.52,,,,,,,1,,,,55.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,51.84,2,103.68,1,51.84,,,,,,,,,,,,,,,,,,,,2,103.68,1,51.84,,,,,,,,,,,,,1,51.84,,,,,,,,
,,,,50~54,,,3,154.64,,,,,,,1,,,,51.55,,,,,,,1,51.55,,,,,,,,,,,,,,,,,1,51.55,,,,,,,,,,
,,,,55~59,,,3,169.97,1,56.66,1,56.66,,,1,,,,56.66,,,,,,,1,56.66,,,,,,,,,,,,,,,1,56.66,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,3,241.55,3,241.55,1,80.52,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,170.94,,,,,,,,,,,,,,2,170.94,,,2,170.94,2,170.94,2,170.94,,,1,85.47,,,3,256.41,,,3,256.41,1,85.47,,,,,,,,,,
,,,,70~74,,,,,,,,,1,98.91,,,,,,,,,,,,2,197.82,,,1,98.91,,,,,,,1,98.91,,,2,197.82,,,,,,,,,,,,
,,,,75~79,,,1,119.19,1,119.19,,,,,,,,,,,,,,,,3,357.57,,,,,1,119.19,,,1,119.19,2,238.38,,,,,,,,,,,,,,,,
,,,,80~84,,,1,171.53,,,,,1,171.53,,,,,,1,171.53,,,,,2,343.05,1,171.53,1,171.53,1,171.53,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,240.96,,,,,,,,,,,,,,,,1,240.96,,,,,,,,,,,,,,,1,240.96,,,,,1,240.96,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,112.74,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,64.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,49.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,61.61,1,61.61,,,,,,,,,,,,,,,,,,,1,61.61,,,,,,,,,,,,,,
,,,,40~44,1,56.59,,,,,,,,,,,,,,,,,,1,56.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,104.17,,,,,,,,,1,,,,52.08,,,,,1,52.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,152.13,,,,,,,,,1,,,,50.71,,,,,,,,,,,1,50.71,2,101.42,,,,,,,,,,,,,,,1,50.71,,,,,,
,,,,55~59,3,163.49,,,1,54.50,,,,,,,,,,,,,,,,,,,,,,1,54.50,1,54.50,,,,,,,1,54.50,,,1,54.50,,,1,54.50,,,1,54.50
,,,,60~64,4,301.43,,,,,,,,,,,,,,,,1,75.36,,,2,150.72,1,75.36,2,150.72,,,,,,,,,,,,,1,75.36,,,1,75.36,,,,,,
,,,,65~69,1,86.88,,,,,1,86.88,1,86.88,,,,,,,,,,1,86.88,2,173.76,1,86.88,,,,,1,86.88,1,86.88,,,,,1,86.88,,,,,,,,,,,,
,,,,70~74,1,96.81,,,,,1,96.81,,,1,,,,96.81,,,,,,,,,,,,,1,96.81,,,,,1,96.81,,,3,290.42,,,,,,,,,,,,
,,,,75~79,1,119.33,1,119.33,,,,,,,,,,,,,,,,,,1,119.33,,,2,238.66,1,119.33,,,,,,,,,1,119.33,,,,,,,,,,,,
,,,,80~84,1,163.67,,,,,,,,,,,,,,,,,,,,2,327.33,4,654.66,1,163.67,,,1,163.67,,,,,,,,,,,1,163.67,1,163.67,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,2,457.67,,,,,1,228.83,,,,,,,,,,,1,228.83,,,,,1,228.83,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
