,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,,58.48,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.48,,,,,,,,,,
,,,,30~34,1,77.64,,,1,77.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,78.99,,,,,,,,,,,,,,,,,,,,,,,1,78.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,140.15,,,1,70.08,,,,,,,,,,,,,,,1,,70.08,,,,,,1,70.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,191.57,,,2,127.71,,,,,,,,,,,,,,,1,,63.86,,,,,,,,1,63.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,67.34,,,1,67.34,,,1,67.34,1,,,,67.34,,,,,,,,,,,,,,,,1,67.34,1,67.34,,,,,,,1,67.34,1,67.34,,,,,,,,,,,,,,
,,,,55~59,1,101.21,,,,,,,,,,,,,,,,,,,,,,1,,101.21,1,101.21,,,1,101.21,,,,,,,,,,,,,,,,,1,101.21,,,,,,,,
,,,,60~64,3,463.68,1,154.56,,,,,,,2,,,,309.12,,,,,,,,,,,,,,,,,,,,1,154.56,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,180.51,,,,,,,,,,,,,,,,,,,,,,2,,361.01,,,,,,,,,,,,,1,180.51,,,,,1,180.51,,,1,180.51,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,1,,187.62,,,1,187.62,,,,,,,1,187.62,,,1,187.62,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,2,502.51,,,,,,,3,,753.77,,,,,1,251.26,,,,,,,,,,,,,,,,,,,1,251.26,,,,,,
,,,,80~84,1,359.71,,,,,1,359.71,,,,,,,,,,,,,,,,,,,,,,,2,719.42,,,,,,,,,3,1079.14,,,,,,,1,359.71,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,606.06,,,,,,,,,,,,,,,,1,606.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,肝及肝內膽管,,其他女性生殖器官,,,直腸與肛門,,,肺、支氣管及氣管,,,胃,,食道,,胰,,結直腸癌,,腎盂及其他泌尿系統,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,73.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,81.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,138.99,,,,,,,,,,,,,,,,,,,1,,69.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,194.68,1,64.89,,,,,,,,,,,,,,,,,,,,1,,64.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,131.49,,,1,65.75,,,,,,,,,,2,131.49,,,,,,,1,,65.75,1,65.75,,,,,1,65.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,86.96,1,86.96,,,,,1,86.96,,,,,,4,347.83,,,,1,,86.96,,,,,,,,1,86.96,,,1,86.96,1,86.96,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,330.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,165.02,,,,,,,,,,,,2,330.03,,,,1,,165.02,,,,,,,,,,2,330.03,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,189.75,1,189.75,,,,,,,1,,189.75,,,,,,,,,2,379.51,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,248.76,,,,,,,,,,,,,,,,1,,248.76,2,497.51,,,1,248.76,1,248.76,1,248.76,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,336.70,1,336.70,,,,,,,2,,,,673.40,,,1,,336.70,1,,336.70,,,,,,1,336.70,,,1,336.70,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,1,61.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,165.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,1,,74.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,322.79,1,64.56,1,64.56,1,64.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,327.44,,,,,,,,,,,,,,,,,,,,2,,130.98,,,1,65.49,,,,,2,130.98,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,78.25,1,78.25,,,,,,,,,,,,,,,1,,78.25,,,,3,234.74,,,1,78.25,1,78.25,1,78.25,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,157.73,,,,,1,157.73,,,,,,,,,,,1,,157.73,1,,157.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,1,,164.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,187.62,,,,,,,,,1,,,,187.62,1,187.62,,,,4,,750.47,1,,187.62,2,375.23,,,,,,,,,,,1,187.62,1,187.62,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,240.96,,,,1,,240.96,,,,1,240.96,,,2,481.93,,,1,240.96,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,381.68,,,,2,,763.36,1,,381.68,1,381.68,,,,,,,,,1,381.68,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,結直腸癌,,膀胱,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,143.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,96.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.77,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,69.93,,,,,1,69.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,309.84,,,,,,,,,,,,,,,,,,,,,,,,,1,77.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,200.00,1,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,259.07,2,129.53,1,64.77,,,1,64.77,,,,,,1,64.77,,,,,,,,,,1,64.77,1,64.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,224.89,1,74.96,,,,,,,1,,,,74.96,,,1,,74.96,1,,74.96,,,,1,74.96,,,1,74.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,139.86,,,,,,,,,,,,,,,,,,,1,,139.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,162.60,,,,,,,,1,,162.60,2,,325.20,1,,162.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,373.13,,,,,,,,,1,,,,186.57,,,,,,1,,186.57,,,,,,1,186.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,1,,239.81,,,,,,,,1,239.81,1,239.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,362.32,,,,,,,,,,,,,,1,362.32,,,,2,,724.64,1,,362.32,1,362.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,473.93,,,,,,,,,,,,2,947.87,,,,1,,473.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,其他神經系統,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,64.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,68.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,81.97,,,,,,,,,,,,,,1,,81.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,1,79.11,,,,,,,,1,,79.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,67.02,,,,,,,1,67.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,1,,65.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,69.98,,,,,,,,,,,,,,,,,2,,139.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,122.25,,,,,,,1,122.25,,,,,,,,,,,2,,244.50,,,,,,,,,,,,1,122.25,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,169.20,,,,,,,,,,,,,,,,,,,2,,338.41,,,,1,169.20,,,,,,,,,,,3,507.61,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,186.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,186.22,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,224.22,,,1,224.22,,,,,,,,,,1,224.22,,,,2,,448.43,1,,224.22,,,1,224.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,347.22,1,347.22,,,,,,,,,,,2,,694.44,,,,,,,,,,,,,,,,1,347.22,1,347.22,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,980.39,,,,2,,980.39,,,,1,490.20,,,1,490.20,1,490.20,,,,,,,2,980.39,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,腎,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,64.72,,,,,,,,,,,,,,,,,,,,,,,1,64.72,,,1,64.72,,,,,1,64.72,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,82.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,157.73,,,,,,,,,,,,,,1,,78.86,,,,,,,1,78.86,1,78.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,1,68.92,,,,,,,,1,,68.92,,,,1,,68.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,192.80,1,64.27,1,64.27,,,,,,,,,,,,,1,,64.27,,,,,,,,,,,,,,1,64.27,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,272.85,1,68.21,1,68.21,2,136.43,,,,,,,,,,,3,,204.64,1,,68.21,,,,,,,1,68.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,105.37,,,,,1,105.37,1,,,,105.37,,,,,,,,,,,,1,105.37,,,,,,,,,1,105.37,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,170.65,1,170.65,,,1,170.65,,,,,,,,1,,170.65,,,,1,,170.65,2,341.30,,,2,341.30,,,,,,,,,1,170.65,,,,,,,,,,,,,,,,
,,,,70~74,1,190.84,1,190.84,,,,,,,,,,,,,,,,,5,,954.20,2,,381.68,2,381.68,,,,,1,190.84,1,190.84,,,,,2,381.68,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,212.31,,,,,,,,2,424.63,,,,2,,424.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,2,664.45,,,,,,,,,,1,332.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,877.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
