,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,1,584.80,,,,,,,,,1,,,,584.80,,,,,,,,,,,,,1,584.80,1,584.80,,,,,,,,,1,584.80,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,30~34,,,1,71.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,72.10,,,2,144.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,173.81,,,,,,,,,,,,,,,,,,,,1,,57.94,1,,57.94,,,,,,,1,57.94,,,1,57.94,2,115.87,,,,,,,,,,,,
,,,,45~49,3,164.11,,,1,54.70,,,,,1,,,,54.70,,,,1,,54.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,121.88,,,,,1,60.94,,,,,,,,,,,1,,60.94,,,,1,,60.94,,,,,,,,,,,,,,,,,,,1,60.94,,,,,,
,,,,55~59,1,82.58,,,1,82.58,,,,,,,,,,,,,2,,165.15,1,,82.58,,,,1,82.58,,,,,,,,,4,330.31,,,,,,,1,82.58,,,,,,
,,,,60~64,2,271.00,,,,,,,,,,,,,,,,,,,,1,,135.50,,,,,,,,,,1,135.50,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,184.84,,,,,,,,,,,,,,,,,,1,184.84,,,1,184.84,,,,,1,184.84,,,1,184.84,,,,,,,,,,
,,,,70~74,1,178.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,178.25,,,,,,,,,,,,,,,,,,
,,,,75~79,1,274.73,,,,,,,,,,,,,,,,,,,,1,,274.73,,,,,,,,,,1,274.73,1,274.73,2,549.45,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,384.62,,,,1,,384.62,,,,1,384.62,1,384.62,,,,,1,384.62,,,,,,,1,384.62,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,546.45,,,,,,,1,,546.45,,,,,,,,,,,,,,1,546.45,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
