,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,1,17.14,,,,,,,,,,,,,,,,1,37.89,,,,,,,,,,,,,,,,,1,39.62,,,,,,,,,,,,,,,1,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,2,51.44,,,,,,,,,,,,1,82.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,2,45.44,1,22.72,,,,,,,,,,,,,,,,,,,,,,,,1,19.89,,,,,,,,,,,,,,,,,,,,,2,21.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,65.70,1,26.33,1,73.69,,,1,,,,65.70,,,,,,,1,52.77,,,,,,,1,73.69,,,,,,,,,,,,,,,,,,,,,1,113.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,108.23,,,1,46.77,1,202.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.11,,,1,54.11,1,111.48,2,65.90,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,61.43,,,5,130.62,,,,,,,,,,3,146.70,,,,,1,119.05,,,,,2,137.17,1,48.90,,,,,,,,,,,1,48.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,6,159.66,,,,,,,,,,,,1,100.30,1,133.69,1,204.50,,,,,,,1,167.79,,,1,66.09,,,,,,,,,1,118.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,152.15,,,11,283.87,,,,,,,,,,,,,,,,,,1,71.23,,,3,100.17,2,102.56,,,1,71.23,,,,,,,,,,,3,216.14,,,,,,,3,196.08,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,156.99,,,12,304.03,,,,,,,,,,,,,,,,,,,,,,1,96.71,1,96.71,,,,,,,,,,,,,,,,,,,,,,,1,156.99,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,203.67,,,8,242.50,,,,,,,,,,,,,,,,,,,,,,2,318.98,3,249.38,,,,,1,327.87,,,1,454.55,,,,,1,124.53,,,,,1,132.45,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,386.10,,,2,1176.47,,,1,,,,282.49,,,,,,,,,2,466.20,,,,,,,,,,,1,310.56,,,,,,,,,,,,,,,,,1,162.60,1,282.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,609.76,,,3,372.67,,,,,,,,,,,,,,,,,,,,,,,,1,303.03,,,2,1142.86,,,,,,,,,,,1,571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,543.48,,,,,,,,,,,,1,862.07,,,,,,,,,,,2,486.62,,,,,,,,,,,,,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,1123.60,1,1234.57,,,1,1234.57,1,1265.82,,,,,1,694.44,,,1,2173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,2,25.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,2,38.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,2,48.10,1,51.55,,,,,,,1,40.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,52.58,,,1,21.80,,,,,,,,,,,,,,,,,,,,1,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,4,47.70,,,,,,,,,,,,,,,,,,,,,,,,1,48.24,,,,,,,,,,,1,25.11,1,48.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,49.29,,,,,,,,1,49.29,,,,,1,361.01,,,,,1,93.37,1,166.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,192.31,3,77.26,2,109.89,,,,,,,,,,,,,,,,,,2,63.45,1,192.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,185.36,,,7,172.46,1,62.54,1,,,,63.33,,,,,,,1,63.33,,,,,1,185.19,,,,,,,1,185.19,,,3,102.32,,,1,199.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,92.81,,,8,187.09,,,,,,,,,,1,242.13,1,67.02,1,138.89,,,,,,,,,3,117.28,,,,,,,3,93.37,,,,,,,2,134.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,7,254.36,,,,,,,,,,,,1,147.71,3,173.71,1,242.13,,,1,89.05,3,321.54,1,155.04,1,89.05,1,87.80,,,3,139.66,,,1,155.04,,,1,147.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,158.86,,,11,441.94,,,,,,,,,,,,,,1,413.22,1,193.05,,,1,124.53,,,1,196.08,1,193.05,,,2,240.96,1,413.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,273.97,,,4,244.95,,,,,,,,,,1,182.82,,,1,1000.00,,,,,1,265.96,1,182.82,1,265.96,,,1,319.49,,,1,400.00,,,,,,,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,362.32,,,3,503.36,,,,,,,,,,,,,,,,,,,,1,240.38,2,335.57,1,523.56,,,,,,,1,363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,398.41,,,,,1,398.41,,,,,1,552.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,1136.36,,,,,,,,,,,,,,,,1,1136.36,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,3225.81,,,,,,,,,,,,,,,,,,,,,1,3030.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,2,24.96,,,,,,,,,,,,,,,,,,,,,,,,,1,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,43.80,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.18,,,,,,,1,49.85,,,,,,,,,,,1,49.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,22.09,,,,,,,,,,,,2,29.71,,,,,,,1,81.17,,,1,66.53,,,,,,,,,,,,,,,,,1,22.09,1,49.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,54.05,1,20.96,,,,,,,,,,,,1,18.67,,,1,50.68,,,,,,,,,,,,,,,,,,,,,,,,,2,27.29,,,,,,,,,1,84.75,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,41.83,3,32.11,,,,,1,,,,21.93,1,44.96,1,21.93,,,1,54.11,,,,,,,1,65.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,100.00,,,1,39.31,,,,,,,,,,1,39.31,,,,,,,,,,,,,1,42.18,,,,,1,39.31,,,1,42.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,50.34,2,65.36,,,,,,,,,,,,,,,,,,,,,,,,1,51.07,,,1,49.63,,,1,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,104.63,9,172.41,,,,,,,,,,1,168.63,1,100.00,,,1,58.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,4,264.38,,,,,,,,,,,,,,,,1,193.42,,,,,,,,,2,97.09,,,,,3,162.16,,,1,148.15,,,1,134.41,2,88.77,1,75.64,,,,,,,3,104.71,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,106.12,8,302.46,,,,,,,,,,,,,,,,1,80.00,2,140.65,,,,,2,144.09,1,155.28,,,,,2,107.12,,,1,80.00,,,,,1,196.46,,,1,228.83,,,1,228.83,1,150.15,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,357.57,5,308.64,,,,,,,,,,,,,,,,,,1,114.29,,,,,,,1,185.53,,,,,1,119.19,2,615.38,,,,,,,2,161.42,,,,,1,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,280.11,5,336.93,,,1,617.28,1,,,,366.30,,,,,1,151.52,,,,,,,,,2,206.40,1,283.29,,,,,,,,,,,,,,,1,261.78,,,,,,,,,1,181.16,1,151.52,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,350.88,2,325.20,,,,,,,,,,1,260.42,,,1,260.42,,,,,,,,,,,4,389.11,,,,,1,322.58,1,219.30,,,,,,,,,,,1,260.42,,,,,1,350.88,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,364.96,,,,,,,,2,671.14,,,,,,,1,497.51,1,497.51,1,364.96,,,,,,,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,800.00,,,1,1176.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1985年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.28,,,,,,,1,40.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.94,,,,,,,,,,,1,17.02,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,23.47,,,,,,,,,,,,,,,,,,,,,,,1,44.60,1,21.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,18.46,,,,,,,,,2,,,,63.51,,,,,1,104.60,,,,,,,,,,,,,1,18.46,,,1,20.16,,,,,,,,,,,,,,,,,,,1,38.80,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,19.25,,,,,,,1,43.46,,,,,,,,,,,1,144.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,82.37,,,3,69.17,,,,,2,,,,48.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,46.11,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,59.09,,,3,105.89,,,,,,,,,,1,51.10,,,,,1,120.05,,,,,,,,,1,343.64,1,170.94,,,1,51.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,77.99,1,124.38,7,131.80,,,1,106.50,,,,,,,,,,,,1,57.01,,,,,,,,,2,109.05,,,,,,,,,1,492.61,,,,,,,1,106.50,1,173.01,,,,,2,114.03,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,3,151.13,1,139.08,,,1,,,,64.81,,,1,64.81,,,,,1,139.08,,,,,,,2,139.76,1,197.63,,,2,236.13,,,,,,,,,2,139.76,,,,,,,,,1,103.31,1,69.88,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,76.83,,,9,223.10,,,,,1,,,,76.22,,,,,,,1,338.98,,,,,1,338.98,,,,,,,,,,,,,,,,,,,2,132.63,,,,,,,,,3,92.48,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,5,228.83,,,,,,,,,,,,1,107.64,,,,,,,1,107.64,,,1,178.57,,,3,136.05,,,2,222.72,,,,,,,,,2,280.50,,,,,,,1,225.23,1,107.64,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,205.97,1,144.51,,,,,,,,,,,,,,1,144.51,2,209.21,,,,,1,232.56,1,591.72,2,228.57,,,2,286.94,,,,,,,,,1,358.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,4,440.53,,,,,,,,,,,,1,250.00,,,,,,,,,,,,,1,492.61,,,,,3,287.08,,,,,,,,,1,492.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,352.11,,,,,,,,,,,1,757.58,,,,,,,1,352.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,840.34,,,1,1234.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1986年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,胸膜,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,1,85.25,,,,,,,,,,,,,,,,,1,90.42,,,,,,,,,1,18.14,,,,,,,1,18.14,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,1,16.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.16,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,119.47,,,,,,,,4,34.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.98,,,1,21.30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,39.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,3,28.29,,,1,19.47,,,,,,,,1,52.83,1,97.75,,,1,42.94,,,,,1,19.47,,,,,,,,,,,,,,,,,,,,,,,,,2,36.58,,,1,42.94,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,36.74,1,28.65,7,104.24,,,,,,,,2,29.13,,,,,1,76.98,,,,,,,,,,,,,,,1,29.62,,,,,,,,,,,,,,,1,28.65,,,2,42.94,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,86.28,,,2,46.65,,,1,,,,117.23,,,1,109.41,,,2,63.51,,,,,,,,,,,,,,,2,68.85,,,1,48.73,,,,,,,,,1,48.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,88.55,,,2,77.01,,,,,,,,,,,,,,,,1,53.05,,,,,1,119.47,1,181.16,,,,,1,53.05,,,,,,,1,119.47,2,71.35,,,,,1,108.93,,,1,196.85,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,409.84,1,190.11,,,4,117.89,,,,,,,,1,63.01,,,,,,,,,1,66.76,1,191.20,1,66.76,,,,,,,2,85.58,,,,,1,66.76,,,1,190.11,,,,,1,135.69,,,1,103.41,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,98.72,1,81.83,5,153.94,,,,,,,,3,160.77,,,2,107.18,,,,,,,,,1,71.79,1,81.83,1,71.79,,,1,81.83,,,,,,,,,2,107.82,,,,,,,,,1,71.79,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,101.42,,,6,178.41,,,,,,,,,,,,,,,,2,236.13,,,,,,,1,178.57,,,,,3,230.95,1,653.59,,,,,,,1,222.22,,,,,,,,,1,313.48,1,384.62,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,344.83,1,344.83,,,4,233.78,1,273.97,,,,,,,,,,,,,,,,,,1,147.49,1,520.83,1,134.59,,,,,2,459.77,,,,,,,,,3,332.96,,,,,,,1,229.89,,,,,,,,,,,,,,,,,,,,,,,,
