,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,68.17,,,,,,,,,,,,,,,,,,,,,1,68.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,58.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,55.07,,,,,1,,55.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,5,296.38,3,177.83,2,118.55,,,,,,,,,,1,59.28,,,,,,1,59.28,,,,,,,,,1,59.28,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,69.16,,,,,,,,,,,,,2,138.31,,,,,,,1,69.16,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,352.53,,,1,117.51,,,,,,,,,,1,117.51,,,,,,1,117.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,288.46,2,192.31,,,,,1,96.15,2,,,,192.31,1,96.15,,,,,,2,192.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,89.13,,,,,,,1,89.13,1,,,,89.13,2,178.25,,,2,,178.25,1,89.13,,,,,1,89.13,2,178.25,,,,,,,,,1,89.13,,,,,,,,,,,,
,,,,70~74,,,1,100.81,,,2,201.61,1,100.81,,,,,,4,403.23,,,1,,100.81,1,100.81,1,100.81,2,201.61,,,1,100.81,,,1,100.81,,,1,100.81,1,100.81,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,3,431.03,,,2,,287.36,2,287.36,,,,,,,,,1,143.68,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,229.89,,,,,,,,,,,,,,,,,,,1,229.89,,,,,,,,,,,,,1,229.89,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,331.13,,,1,,,,331.13,2,662.25,1,331.13,,,,1,331.13,,,,,,,2,662.25,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,15~19,,,,,,,,,1,62.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,61.31,1,61.31,,,1,61.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,109.59,2,109.59,,,1,54.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.79,,,,,,,,,,,,
,,,,45~49,,,,,1,57.18,,,,,,,,,,,,,,1,,57.18,,,,,,,,,,,1,57.18,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,1,66.93,1,66.93,,,,,,,,,,1,66.93,1,,66.93,,,1,66.93,,,,,,,,,,,,,,,,,,,1,66.93,,,1,66.93,,,,
,,,,55~59,,,1,107.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,100.50,,,,,,,,,,,,2,201.01,,,,,,,,1,100.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,182.82,,,,,,,,,,,,,,,,3,,274.22,,,2,182.82,,,2,182.82,,,,,,,1,91.41,2,182.82,,,,,,,,,,,,,,
,,,,70~74,,,1,98.91,,,,,1,98.91,,,,,,,,,,3,,296.74,1,98.91,,,,,1,98.91,1,98.91,,,,,,,2,197.82,,,,,1,98.91,1,98.91,1,98.91,,,,
,,,,75~79,,,,,1,134.23,,,,,,,,,,2,268.46,,,1,,134.23,,,3,402.68,,,1,134.23,,,,,,,,,2,268.46,,,1,134.23,,,,,,,1,134.23,,
,,,,80~84,1,215.05,,,1,215.05,,,,,1,,,,215.05,,,,,1,,215.05,1,215.05,,,,,,,,,,,1,215.05,,,1,215.05,,,,,1,215.05,1,215.05,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,655.74,,,1,,327.87,1,327.87,,,,,,,,,,,,,,,1,327.87,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,,56.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,1,63.61,,,,,,,,,,1,63.61,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,56.34,,,,,,,,,,,,1,56.34,,,,,,2,112.68,,,,,,,1,56.34,,,,,1,56.34,,,,,,,,,,,1,56.34,,,,
,,,,45~49,,,3,171.53,1,57.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.18,,,,,,,,,,,,
,,,,50~54,,,1,64.56,1,64.56,,,,,1,,,,64.56,,,,,1,,64.56,,,,,,,1,64.56,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,91.91,,,,,,,,,,,,,,,,,,,1,91.91,,,,,1,91.91,,,,,,,,,,,,,2,183.82,,,,,,,,,,
,,,,60~64,,,2,224.97,,,,,,,,,,,,,,,,1,,112.49,1,112.49,,,1,112.49,,,,,1,112.49,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,91.49,,,1,91.49,,,1,91.49,,,,,,,,1,91.49,,,,1,91.49,,,2,182.98,2,182.98,,,,,,,,,,,2,182.98,,,,,1,91.49,,,,,,
,,,,70~74,,,2,198.02,1,99.01,,,,,,,,,,,,1,99.01,,,,,,,,1,99.01,1,99.01,,,,,,,,,,,,,,,,,1,99.01,,,1,99.01,,
,,,,75~79,,,1,125.94,1,125.94,1,125.94,,,,,,,,,,,,,,,2,251.89,1,125.94,1,125.94,1,125.94,,,,,1,125.94,,,1,125.94,3,377.83,,,1,125.94,,,,,,,1,125.94
,,,,80~84,,,,,,,,,,,,,,,,2,405.68,,,,,,2,405.68,,,,,1,202.84,,,2,405.68,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,1,315.46,,,,,,,,,,,,,,,,,,,,,1,315.46,,,,,1,315.46,,,,,,,1,315.46,,,1,315.46,,,,,1,315.46,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.02,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.96,,,,,,,,,,,,,,,,
,,,,35~39,1,65.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.92,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,58.62,1,58.62,1,58.62,1,58.62,,,,,,,,1,58.62,,,1,,58.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,221.98,,,,,,,,,,,,1,55.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,64.52,3,193.55,,,,,,,,,,,,,,2,129.03,,,,,,,,1,64.52,,,1,64.52,,,,,1,64.52,,,,,,,,,,,,,,,,
,,,,55~59,,,4,315.21,,,1,78.80,,,,,,,,,,,,,,,1,78.80,,,,,,,,,,,2,157.60,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,493.83,1,123.46,,,,,1,,,,123.46,,,1,123.46,,,,,,,,,,,,,,,,1,123.46,,,,,2,246.91,1,123.46,,,,,,,,,,
,,,,65~69,,,,,1,92.68,,,2,185.36,1,,,,92.68,1,92.68,3,278.04,,,,,,,,,,,,,,,,,,1,92.68,,,,,,,1,92.68,,,,,,,,
,,,,70~74,,,1,100.00,,,,,,,1,,,,100.00,1,100.00,4,400.00,2,,200.00,,,,,,,1,100.00,,,1,100.00,4,400.00,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,120.19,,,,,,,,,,,,,,1,120.19,2,,240.38,2,240.38,1,120.19,,,1,120.19,,,,,2,240.38,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,200.00,,,1,200.00,2,,,,400.00,1,200.00,1,200.00,1,,200.00,,,,,,,,,1,200.00,,,3,600.00,,,,,,,,,1,200.00,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,271.74,,,2,,543.48,2,543.48,,,,,,,,,,,2,543.48,1,271.74,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,67.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,,51.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,63.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,179.86,,,,,,,,,1,,,,59.95,,,,,,,,,,,,1,59.95,,,1,59.95,,,,,1,59.95,,,,,,,,,,,,,,,,
,,,,45~49,2,109.95,,,,,,,1,54.98,,,,,,,,,,,,,,,,,,,,,,,1,54.98,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,61.39,1,61.39,2,122.77,,,,,1,,,,61.39,,,,,3,,184.16,1,61.39,,,,,,,1,61.39,,,,,1,61.39,,,,,,,1,61.39,,,,,,,,
,,,,55~59,2,145.77,,,,,,,,,,,,,,,,,,,,,1,72.89,1,72.89,2,145.77,,,1,72.89,,,,,1,72.89,,,,,,,,,,,,,,,,
,,,,60~64,1,125.63,1,125.63,,,,,,,,,,,,,,,,,,,1,125.63,2,251.26,1,125.63,,,,,1,125.63,1,125.63,1,125.63,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,96.43,,,,,,5,482.16,,,2,192.86,1,96.43,,,,,1,96.43,2,192.86,,,1,96.43,,,,,1,96.43,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,97.75,1,97.75,1,97.75,,,,1,97.75,1,97.75,1,97.75,,,,,,,,,1,97.75,1,97.75,,,1,97.75,,,,,,,,,,
,,,,75~79,,,,,1,117.51,1,117.51,,,,,,,,,,,,2,,235.02,2,235.02,1,117.51,,,,,,,,,,,1,117.51,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,,195.31,3,585.94,1,195.31,1,195.31,,,1,195.31,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,248.76,,,,,,1,248.76,,,2,497.51,,,,,,,,,1,248.76,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,126.42,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,2,107.93,,,,,,,,,,,,,,,,,,,,,1,53.97,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,58.96,,,,,,,,,,,,1,58.96,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,71.53,,,,,,,,,,,,,,,,,,,1,71.53,,,,,,,,,,,,,,,1,71.53,,,,,,,,,,
,,,,40~44,3,181.16,1,60.39,2,120.77,3,181.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,54.95,,,,,1,54.95,,,,,,,,,,,,1,,54.95,1,54.95,,,,,,,1,54.95,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,119.69,,,1,59.84,1,59.84,,,,,,,,,,,,,,,,,,,,,1,59.84,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,138.31,,,,,,,,,,,,,,,,1,69.16,1,,69.16,,,,,,,,,1,69.16,,,,,,,,,,,,,1,69.16,,,,,,,,
,,,,60~64,2,238.10,,,,,,,,,,,,,,,,2,238.10,1,,119.05,,,,,1,119.05,1,119.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,202.84,,,,,,,,,,,,,,,,2,202.84,,,,1,101.42,,,,,,,,,,,,,,,,,1,101.42,,,,,,,,,,,,
,,,,70~74,,,1,97.28,,,,,1,97.28,1,,,,97.28,,,5,486.38,1,,97.28,1,97.28,,,,,,,,,2,194.55,,,,,,,,,1,97.28,,,,,,,,,,
,,,,75~79,3,344.43,1,114.81,,,,,,,2,,,,229.62,1,114.81,2,229.62,,,,2,229.62,,,,,,,,,1,114.81,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,179.21,,,,,,,,,,,,,,5,896.06,2,,358.42,,,1,179.21,,,,,1,179.21,,,1,179.21,,,1,179.21,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,244.50,,,,,1,,244.50,,,,,,,1,244.50,,,1,244.50,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,消化器官其他分界不明部位,,胰,,結直腸癌,,腦,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,1,62.54,,,,,,,,,,,,,,1,62.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,71.02,1,71.02,,,,,,,,,,,,,,,,,,,1,71.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,188.21,,,1,62.74,,,,,,,,,,,,,,,,,,,,,1,62.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,54.64,3,163.93,,,1,54.64,1,54.64,1,,,,54.64,,,,,,,,,,,,1,54.64,,,1,54.64,,,,,1,54.64,,,,,,,,,,,,,,,,
,,,,50~54,,,1,57.80,,,1,57.80,,,,,,,,,,,,1,,57.80,,,1,57.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,199.60,,,,,1,66.53,,,,,,,,1,66.53,3,,199.60,,,1,66.53,1,66.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,220.02,,,,,,,,,,,,,,1,110.01,1,,110.01,,,,,1,110.01,,,,,1,110.01,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,318.13,,,,,,,,,,,,,,,,2,,212.09,,,1,106.04,,,,,,,,,,,3,318.13,,,,,,,,,,,,,,,,
,,,,70~74,,,2,198.41,,,,,,,,,,,,,,,,1,,99.21,1,99.21,1,99.21,2,198.41,,,1,99.21,,,1,99.21,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,109.89,,,,,,,,,,,,2,219.78,,,2,,219.78,,,1,109.89,,,,,,,,,,,2,219.78,1,109.89,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,165.84,,,2,,331.67,,,,,1,165.84,,,1,165.84,,,1,165.84,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,2,,459.77,,,,,1,229.89,,,,,,,,,1,229.89,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106.72,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,56.92,,,,,,,,,,,,,,,,,,,,,,,,1,56.92,,,,,,,,,,
,,,,30~34,,,4,217.98,,,,,,,,,,,,,,,,,,,,,,,1,54.50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,70.08,1,70.08,1,70.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,128.95,,,,,,,1,,,,64.47,,,,,,,,,,,,,,1,64.47,1,64.47,,,,,,,,,1,64.47,,,,,,,,,,,,
,,,,45~49,,,3,166.85,,,,,,,,,,,,,,,,1,,55.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,115.21,1,57.60,,,,,,,,,,,,2,115.21,,,,,,,,,,1,57.60,,,,,,,,,,,1,57.60,,,,,,,,,1,57.60,,
,,,,55~59,1,64.35,1,64.35,,,,,,,2,,,,128.70,,,,,,,,,,,,1,64.35,1,64.35,,,1,64.35,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,4,373.83,,,1,93.46,,,,,,,,,,,,1,,93.46,,,,,,,3,280.37,,,,,,,,,,,1,93.46,,,,,,,,,,,,
,,,,65~69,1,121.51,3,364.52,,,,,1,121.51,,,,,,,,,,,,,2,243.01,,,3,364.52,,,,,,,,,,,1,121.51,,,,,1,121.51,,,,,,,,
,,,,70~74,,,2,199.20,,,,,,,,,,,,,,,,,,,4,398.41,,,1,99.60,3,298.80,,,,,,,2,199.20,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,1,109.65,,,,,,,,,,1,109.65,,,,7,767.54,1,109.65,1,109.65,,,1,109.65,,,1,109.65,,,,,1,109.65,,,,,1,109.65,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,150.60,,,,2,301.20,,,1,150.60,1,150.60,1,150.60,,,,,,,,,1,150.60,,,,,,,1,150.60,,,,
,,,,85+,,,,,,,,,1,222.72,,,,,,1,222.72,3,668.15,,,,,,,,1,222.72,,,,,1,222.72,,,,,,,2,445.43,,,,,,,,,1,222.72,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
