,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,1,181.82,,,,,1,181.82,1,181.82,,,,,,,,,,,,,1,181.82,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1990年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,,何杰金氏淋巴瘤,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他分界不明的部位,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,23.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,1,,15.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,18.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.74,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,1,15.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,16.14,,,,,,,,,,,,,,1,,16.14,,,,,,,,,,,,,,,,,,,,,,1,16.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,18.04,,,,,,,,,1,,,,18.04,,,,,,,,,,,,,,,,,,,,,1,18.04,,,,,1,18.04,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,80.21,,,3,80.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.74,1,26.74,,,1,26.74,,,1,26.74,,,1,26.74,,,,,,,,,,,,,,
,,,,45~49,1,35.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,70.32,,,,,1,35.16,,,,,,,,,,,,,,,,
,,,,50~54,,,1,35.59,1,35.59,1,35.59,,,1,,,,35.59,,,,,,,2,71.17,3,106.76,,,,,,,2,71.17,,,1,35.59,,,,,1,35.59,1,35.59,1,35.59,,,,,,,,,,,,,,,,,,
,,,,55~59,1,43.69,,,1,43.69,,,,,,,,,,,,,,,,1,43.69,,,,,1,43.69,,,,,,,1,43.69,,,,,,,,,,,1,43.69,,,,,,,,,,,,,,,,
,,,,60~64,3,164.84,,,2,109.89,,,,,,,,,,,,,,,,1,54.95,,,,,,,,,1,54.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,2,148.26,,,1,74.13,,,,,,,,,,,,,,1,74.13,,,,,2,148.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,113.64,,,,,,,,,,,,,,,,1,113.64,,,,,,,,,1,113.64,,,,,2,227.27,,,,,1,113.64,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,178.89,,,,,,,,,,,,,1,,178.89,,,,,,,,,,,,,,,,,,,,,1,178.89,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,370.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,900.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1991年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,,其他女性生殖器官,,,直腸與肛門,,肺、支氣管及氣管,,胃,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,34.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,16.41,,,,,,,,,,,1,,16.41,,,,,1,16.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,36.24,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.12,,,,,1,18.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,23.69,1,23.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,35.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,71.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,6,214.67,1,35.78,,,,,,,,,,,,,,,,,,,,1,35.78,1,35.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,85.91,,,,,,,,,,,,,,1,,42.96,,,,,,1,42.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,52.99,1,52.99,,,1,52.99,,,,,,,,2,,105.99,,,,1,52.99,2,105.99,,,,,1,52.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,217.23,1,72.41,,,,,,,1,,,,72.41,1,,72.41,,,,2,144.82,,,,,,,,,,,1,72.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,104.49,,,,,1,104.49,,,,,,,,,1,,104.49,,,,,,,1,104.49,,,,,1,104.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,,177.30,,,,,,1,177.30,,,,,,,1,177.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,354.61,1,354.61,,,,,,,,,,,,,,,,,,,,,,,,1,354.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,1,709.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1992年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,,甲狀腺,,,白血病,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,1,24.13,,,,,,,,,,,,,1,24.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.99,,,,,1,17.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,17.03,1,17.03,1,17.03,1,17.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.03,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,33.08,,,2,33.08,,,,,,,,,,,1,,16.54,,,,,,,,,,,1,16.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,55.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.37,,,,,,,,,1,18.37,,,,,1,18.37,,,,,,,,,,
,,,,40~44,,,1,22.07,,,4,88.28,1,22.07,,,,,,,,,,,,,,1,22.07,,,,,,,1,22.07,,,,,,,,,,,,,,,,,,,1,22.07,,,,,,,,,,,,
,,,,45~49,1,35.75,2,71.51,,,1,35.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.75,1,35.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,107.72,,,4,143.63,,,,,,,,,,,1,,35.91,,,,,1,35.91,,,1,35.91,,,,,,,1,35.91,,,,,1,35.91,1,35.91,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,83.47,,,3,125.21,1,41.74,,,,,,,,,,,,1,41.74,1,41.74,1,41.74,,,,,,,,,,,1,41.74,,,,,,,,,,,,,1,41.74,,,,,,,,,,,,
,,,,60~64,,,1,50.40,,,1,50.40,,,,,,,,,,,,,,,,1,50.40,,,,,,,1,50.40,,,,,1,50.40,,,,,,,,,,,,,1,50.40,,,,,,,,,,,,
,,,,65~69,,,,,,,1,68.92,,,,,,,,,,,,,,,,,,,,,,1,68.92,1,68.92,1,68.92,,,,,1,68.92,2,137.84,,,1,68.92,,,1,68.92,2,137.84,,,,,,,,,,,,
,,,,70~74,,,1,99.30,,,,,,,,,,,,1,,99.30,,,,,,,,2,198.61,,,3,297.91,1,99.30,,,,,1,99.30,,,,,,,2,198.61,1,99.30,1,99.30,1,99.30,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,170.65,,,,,,,,,,,,,,,,,1,170.65,,,,,,,,,,,,,1,170.65,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,316.46,,,,,,,,,,,,,2,632.91,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,662.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,小腸,,,,,不明原發部位,,,甲狀腺,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,21.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,1,,18.31,,,,,,,,,,,1,18.31,,,,,,,,,,,1,18.31,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,2,33.58,,,,,,,,,,,,,,,,,,,,,,,,1,16.79,,,,,,,,,,,,,,,,,,,1,16.79,,,,,,,,,,,,
,,,,35~39,,,1,18.22,1,18.22,1,18.22,1,18.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,54.66,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,125.68,,,1,20.95,,,,,,,,,,,2,,41.89,,,,,,,,,,,,,,,,,1,20.95,,,,,,,,,,,,,1,20.95,,,,,,,,,,,,
,,,,45~49,,,,,,,,,2,67.32,,,,,,,,,,,,,,,,,,1,33.66,,,,,1,33.66,1,33.66,1,33.66,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,5,179.86,,,1,35.97,1,35.97,,,,,,,,,1,,35.97,,,,,,,3,107.91,,,,,,,,,1,35.97,,,,,,,1,35.97,,,1,35.97,,,,,1,35.97,,,,,,,,
,,,,55~59,1,40.06,1,40.06,,,2,80.13,,,1,,,,40.06,,,,,,,,,1,40.06,,,,,1,40.06,1,40.06,2,80.13,,,,,1,40.06,,,1,40.06,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,51.52,,,2,103.04,,,,,,,,,,,,,,,,,,,,1,51.52,,,,,,,,,1,51.52,,,1,51.52,2,103.04,,,1,51.52,1,51.52,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,,66.09,,,,,,,,,,1,66.09,,,,,2,132.19,1,66.09,,,,,,,1,66.09,,,,,,,,,,,1,66.09,,,,,,,,
,,,,70~74,,,,,,,3,279.59,,,,,,,,,,,,,,,,,,,,1,93.20,,,,,,,,,1,93.20,,,,,1,93.20,,,,,1,93.20,,,1,93.20,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,2,328.41,,,1,164.20,,,,,,,,,3,492.61,,,,,,,,,,,,,1,164.20,,,1,164.20,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,1,287.36,,,,,,,,,1,287.36,,,,,,,,,,,,,,,,,,,1,287.36,,,,,,,,
,,,,85+,,,1,621.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,甲狀腺,,,,,白血病,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,喉,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,,26.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,18.31,,,,,,,,,1,,,,18.31,1,,18.31,,,,1,18.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,17.76,,,,,,,,,,,,,,,,,1,,17.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,36.60,,,1,18.30,,,1,18.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.30,1,18.30,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,41.01,2,41.01,,,,,,,,,,,,,,,,,,1,20.50,1,20.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,95.94,,,,,,,,,,,,,,,,,,1,31.98,,,1,31.98,,,,,,,,,,,,,1,31.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,145.88,,,,,,,,,,,,,,1,,36.47,,,,,,,,2,72.94,1,36.47,,,,,,,1,36.47,,,,,,,1,36.47,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,79.90,1,39.95,1,39.95,,,,,,,,,,,,,,,,1,39.95,2,79.90,,,1,39.95,,,1,39.95,,,,,2,79.90,1,39.95,,,,,1,39.95,,,,,,,,,,,,,,,,
,,,,60~64,4,197.53,2,98.77,,,,,1,49.38,,,,,,,,,1,,49.38,1,49.38,,,,,1,49.38,,,1,49.38,,,,,,,2,98.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,64.98,1,64.98,,,2,129.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,64.98,,,,,,,,,,,,,,,,,,
,,,,70~74,1,89.21,1,89.21,,,,,,,,,,,,1,,89.21,,,,1,89.21,1,89.21,,,,,,,1,89.21,,,,,1,89.21,2,178.41,,,1,89.21,,,1,89.21,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,1,152.21,,,1,152.21,1,152.21,1,152.21,1,152.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,,268.10,,,,,,1,268.10,1,268.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,甲狀腺,,,,,皮膚,,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.60,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,19.83,,,,,,,,,1,19.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,37.90,,,,,,,,,2,,,,37.90,1,,18.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.95,,,,,,,,,,,,,,,,
,,,,30~34,3,56.97,2,37.98,1,18.99,,,,,,,,,,,,,1,,18.99,,,,,,,1,18.99,,,,,,,,,,,,,,,,,,,1,18.99,,,,,,,,,,,,,,,,
,,,,35~39,2,37.00,2,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.50,,,,,,,,,,,,,,,,
,,,,40~44,4,80.82,3,60.62,,,,,,,,,,,,,,,,,,1,20.21,,,,,1,20.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,58.12,,,,,,,,,,,,,,,,,,,,,,,,,,2,58.12,,,,,2,58.12,,,1,29.06,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,152.73,4,152.73,,,,,,,,,,,,,,,,,,1,38.18,,,1,38.18,,,1,38.18,,,,,,,,,,,1,38.18,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,78.86,1,39.43,,,1,39.43,,,1,,,,39.43,,,,,,,2,78.86,,,,,,,,,,,,,,,,,,,2,78.86,,,1,39.43,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,47.78,,,1,47.78,,,,,,,,,,,,,,1,47.78,,,1,47.78,2,95.56,,,,,,,,,,,,,1,47.78,,,,,2,95.56,,,,,,,,,,,,,,,,
,,,,65~69,1,62.34,1,62.34,,,,,,,,,,,,,,,1,,62.34,,,,,1,62.34,1,62.34,,,,,1,62.34,1,62.34,,,,,,,,,1,62.34,1,62.34,1,62.34,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,254.89,,,,,2,169.92,,,1,84.96,,,4,339.85,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,144.30,,,,,,1,,144.30,,,,1,144.30,,,1,144.30,4,577.20,,,,,3,432.90,,,,,,,1,144.30,1,144.30,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,259.74,1,259.74,1,259.74,,,,,,,1,259.74,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,531.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1063.83,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,主唾液腺,,甲狀腺,,,,,白血病,,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
