,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,1408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,消化器官其他分界不明部位,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,543.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,150.38,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,182.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,182.48,2,364.96,,,,,,,,,,,,,,,,,,,,,,,,,,,1,363.64,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,173.01,,,2,380.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,173.01,,,,,,,,,,,,
,,,,45~49,,,4,476.19,,,,,,,,,,,,,,,,,,,,,1,220.75,,,1,272.48,,,,,,,,,,,,,1,220.75,,,,,,,,,,,,,,
,,,,50~54,,,2,216.22,1,211.42,,,,,,,,,,,,,,,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,,2,216.22,,,,,,,,,,
,,,,55~59,,,,,2,275.48,1,268.10,1,268.10,,,,,,2,275.48,,,,,,,,1,632.91,,,,,,,,,,,,,,,,,,,,,,,,,1,268.10,,,,,,
,,,,60~64,,,2,298.95,2,251.26,,,,,,,,,,1,225.73,,,,,,,,,,,,1,205.76,,,1,225.73,,,1,225.73,,,,,,,,,,,1,1333.33,,,,,,,,
,,,,65~69,,,,,1,245.70,,,,,1,,,,279.33,,,,,,,,,,3,662.25,1,245.70,,,,,,,,,,,1,245.70,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,335.57,,,,,,1,347.22,1,335.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,4000.00,,,,,,,1,,,,909.09,,,,,1,909.09,1,,411.52,,,2,881.06,,,1,5000.00,,,1,465.12,,,2,436.68,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,961.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1785.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,胰,,骨、關節及關節軟骨,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,,456.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,162.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,746.27,,,,,,,,,,
,,,,35~39,1,366.30,,,2,247.52,,,,,,,,,,,,1,186.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,187.97,,,,,,,,,,,,,,,,,,,,1,173.91,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,207.04,,,,,,,,,,,,,,,,,,,,,,,,,1,177.62,,,,,,,,,,,,,1,335.57,,,,,,,,,,,,,,
,,,,50~54,,,1,3225.81,,,,,,,,,,,,,,2,415.80,2,261.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,272.48,,,,,,,1,279.33,,,,,,2,275.86,,,2,544.96,,,,1,355.87,,,,,,,,,,,,,,,1,279.33,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,305.81,1,305.81,,,,,,,,,,1,1515.15,,,,,,,,,,,,,,,,,,1,227.27,2,454.55,,,,,1,227.27,,,,,,,,,,
,,,,65~69,1,224.72,2,348.43,,,,,,,,,,,,,,,,,,,,,2,256.08,1,246.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,2,534.76,,,,,2,324.15,1,1785.71,,,2,289.02,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,4,1606.43,,,,,,1,438.60,,,1,800.00,,,,,,,,,,,,,1,800.00,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,751.88,,,,,,1,680.27,,,1,14285.71,,,,,,,,,,,1,680.27,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,1,100000.00,1,,1351.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,眼及淚腺,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,229.36,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,1,152.91,,,1,255.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,160.51,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,1,561.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,183.15,1,392.16,,,,,,,,,,,,,,1,392.16,,,,,,2,220.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,179.86,,,,,,,,,,,,,,,,,,1,,182.15,,,,,,,1,179.86,1,182.15,,,1,371.75,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,284.90,1,167.50,,,1,284.90,1,,,,284.90,1,1162.79,,,,,,,,,,,,,,,,2,304.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,265.25,,,,,,,,,,,,,,,,1,1333.33,,,1,,222.72,,,2,229.36,,,,,1,265.25,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,270.27,2,272.85,,,,,,,,,,,,,,,,,1,270.27,1,275.48,1,2000.00,1,613.50,,,,,1,275.48,,,1,344.83,2,306.28,,,,,,,,,,,,,,
,,,,60~64,1,234.74,,,,,,,,,,,,,,,,,,,,,,,,,1,234.74,,,1,234.74,1,480.77,1,238.66,,,,,2,276.63,1,238.66,,,,,,,,,,,,,,
,,,,65~69,,,,,1,251.89,,,,,2,,,,236.41,,,,,,,1,,490.20,1,490.20,1,251.89,,,1,219.30,2,303.03,,,2,2247.19,,,1,251.89,1,251.89,1,251.89,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,1,,303.95,1,269.54,3,1123.60,,,,,2,318.98,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,429.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,757.58,1,429.18,,,,,1,452.49,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,578.03,,,1,,793.65,,,2,1025.64,,,,,,,,,,,,,1,578.03,,,,,1,1449.28,,,,,,,,,,
,,,,85+,,,,,1,1754.39,,,,,,,,,,,,,,,,2,,1459.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,204.08,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,197.63,,,,,,,,1,540.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,174.22,,,,,,,,,,,,,,1,662.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,581.40,,,,,,,,1,581.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,211.12,1,282.49,,,,,,,,,,,,,,,,,,,1,282.49,,,1,177.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,384.62,,,,,1,,,,181.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,389.11,1,205.76,,,,,1,,,,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,2702.70,1,187.27,,,1,221.73,,,,,,,,,,,,1,187.27,1,,221.73,,,,,1,187.27,,,,,,,,,,,,,,,,,1,264.55,,,,,,,,,,
,,,,55~59,,,,,,,1,561.80,,,,,,,,,,,,1,265.96,,,,,,1,265.25,1,265.25,,,1,265.25,,,,,,,1,561.80,,,,,,,,,,,,,,,,
,,,,60~64,,,3,426.74,,,,,1,247.52,,,,,,,,,,,,,,,,,2,334.45,1,243.90,1,341.30,,,,,,,,,,,,,,,,,,,1,243.90,,,,,,
,,,,65~69,2,340.14,,,2,530.50,,,,,,,,,,1,219.30,,,,,,,,,,1,219.30,,,2,749.06,,,,,1,219.30,,,2,240.10,,,1,265.25,,,1,1785.71,,,,,,,,
,,,,70~74,,,1,303.95,,,,,,,,,,,,,,,,,,2,,312.99,1,303.95,,,1,303.95,1,574.71,,,,,1,303.95,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,699.30,1,392.16,,,,,,,,,,,,,,,,2,,1204.82,,,1,446.43,3,626.30,1,3225.81,,,,,,,2,417.54,1,446.43,,,,,,,,,1,392.16,,,,,,
,,,,80~84,,,,,2,657.89,,,,,,,,,,1,602.41,,,,,,,,,,1,602.41,1,724.64,,,1,657.89,,,,,,,2,628.93,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,2941.18,,,1,,2941.18,,,,,,,,,1,2941.18,1,1149.43,,,,,,,,,1,1149.43,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸膜,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,241.55,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,1,,207.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,598.80,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,529.10,,,,,,,,,,,,1,299.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,4,364.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,1,,555.56,,,,,2,185.01,,,,,,,,,,,,,,,,,,,1,188.32,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,2,212.09,,,,,,,,2,431.97,,,,,,,,,,,,,,,,,1,625.00,,,,,,,,,,,,,,
,,,,50~54,,,,,,,1,325.73,,,,,,,,1,1136.36,,,1,1136.36,,,,2,390.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,246.91,,,,,,,,,,,,1,309.60,,,1,245.70,,,,1,1351.35,,,1,245.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,270.27,,,,,1,258.40,,,,,,1,588.24,,,,,,,,,,,,,,,,1,270.27,,,,,,,,,1,343.64,,,,,,,,,,,,,,
,,,,65~69,,,1,248.14,4,327.60,1,1612.90,,,1,,,,248.14,1,215.05,,,1,215.05,1,,283.29,3,322.58,2,244.50,1,248.14,,,,,,,,,,,1,215.05,,,1,215.05,,,,,,,,,,,,
,,,,70~74,,,1,289.02,,,,,,,,,,,,,,1,276.24,,,,,,2,643.09,1,321.54,,,,,,,,,,,,,,,1,276.24,,,,,,,1,321.54,,,,,,
,,,,75~79,1,434.78,,,1,657.89,,,,,,,,,,,,,,,,,,,1,343.64,1,423.73,1,434.78,1,423.73,1,3846.15,,,,,,,,,,,,,1,343.64,,,1,3846.15,,,,,,
,,,,80~84,,,,,1,578.03,,,,,,,,,,,,,,,,,,,2,930.23,1,653.59,,,,,1,657.89,1,657.89,,,,,,,2,1156.07,,,2,1156.07,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,1,1562.50,1,1030.93,,,,,,,,,,,,,,,2,2061.86,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,1,318.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,187.62,,,1,333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,210.08,2,368.32,,,,,1,,,,877.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,833.33,,,,,1,198.02,,,,,,,,,,,,,,,1,588.24,,,1,297.62,,,,,1,297.62,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,276.43,3,207.33,,,1,606.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,757.58,1,181.49,2,602.41,,,,,,,,,,,,,,,,,,,2,302.11,,,,,,,,,,,,,,,,,1,221.73,,,,,,,,,,,,,,
,,,,55~59,,,1,221.73,,,,,,,,,,,,,,1,2631.58,,,,,,1,220.26,2,251.89,,,,,,,1,220.26,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,342.47,,,,,,,,,,,,,,1,295.86,,,1,,295.86,1,295.86,,,,,,,1,295.86,2,518.13,,,,,1,295.86,,,,,,,,,,,,,,,,
,,,,65~69,1,296.74,1,217.39,2,495.05,1,217.39,,,,,,,,1,217.39,3,347.22,,,,,,2,325.73,,,,,,,,,1,296.74,1,247.52,1,217.39,,,,,1,296.74,,,,,,,,,,,,
,,,,70~74,,,1,279.33,1,320.51,,,1,282.49,,,,,,,,4,390.63,,,,,,2,300.30,,,,,,,,,,,,,,,,,,,1,282.49,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,408.16,,,,,,3,694.44,,,,,,,,,2,402.41,2,352.11,,,,,,,1,408.16,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,1,6250.00,,,1,,555.56,1,555.56,,,,,1,625.00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1408.45,1,2857.14,,,,,1,869.57,1,869.57,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮體,,甲狀腺,,白血病,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,269.54,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,378.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,196.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,344.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,302.11,,,,,,,,,,,,,,,,1,,210.53,1,210.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,,,,,,,,,,,,,,,1,588.24,1,400.00,,,,,,,,,,,,,,,,,,,1,1149.43,,,,,,,,,,
,,,,45~49,1,177.94,3,276.75,2,383.14,,,,,,,,,,,,2,254.45,,,,,,,,,,1,177.94,,,,,,,,,,,,,,,,,2,1265.82,,,,,,,,,,
,,,,50~54,,,1,209.64,,,,,,,,,,,,,,,,,,,,,1,209.64,,,,,,,,,,,,,1,180.83,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,353.77,,,,,,,,,,,,1,210.53,1,268.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,291.55,1,358.42,,,,,2,,,,468.38,,,,,1,283.29,1,,358.42,1,283.29,1,358.42,,,,,,,2,407.33,1,2857.14,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,246.91,,,,,,,,,,,,,,2,286.12,,,1,,235.85,2,518.13,,,,,1,259.07,,,1,507.61,,,,,1,319.49,,,1,507.61,,,,,,,,,,,,
,,,,70~74,,,1,279.33,,,,,,,,,,,,,,1,255.10,,,,,,1,568.18,,,,,,,,,,,,,1,294.99,2,273.60,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,313.48,,,,,,,,2,626.96,,,,,,1,313.48,,,2,3278.69,,,1,680.27,,,,,,,1,387.60,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,2,,,,598.80,,,3,898.20,,,,,,2,1212.12,,,,,,,,,1,578.03,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,1388.89,,,,,,,1,,1000.00,1,1000.00,,,,,,,,,,,,,,,,,1,20000.00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
