,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,57.92,,,,,2,57.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.96,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,66.25,2,66.25,,,,,,,,,,,,2,66.25,,,,,,,,,,,,,,,,,,,,,,,1,33.12,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,53.97,,,,,,,1,,,,53.97,,,,,,,,,,,1,53.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,53.36,1,53.36,2,106.72,,,,,,,,,,2,106.72,,,,,1,53.36,,,,,1,53.36,,,,,,,,,,,,,1,53.36,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,75.47,,,,,,,,,,,,1,75.47,,,,,1,75.47,,,2,150.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,3,270.76,,,1,90.25,,,,,,,,,,,,,,,,,,,,,,,,,,1,90.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,1,129.20,,,,,,,,,,,,,,,,,1,129.20,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,202.43,,,,,1,,,,202.43,,,1,202.43,,,,,,,,,,,,,,,,,,,1,202.43,1,202.43,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,384.62,,,,,,,,,,,,,,,,,,,,,,1,384.62,,,,,,,,,,,,,,,,,1,384.62,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,892.86,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1993年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,26.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,26.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,51.19,1,25.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,27.97,1,27.97,,,,,1,27.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,3,94.61,,,,,,,,,,,,,,,,,,,,,,1,31.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,1,51.05,,,,,,,,,,,,,,,,1,51.05,,,,,1,51.05,1,51.05,,,1,51.05,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,52.91,1,52.91,,,1,52.91,,,,,,,,,,,,,,,,1,52.91,1,52.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,63.78,,,,,,,1,,,,63.78,,,,,,,,,,,2,127.55,1,63.78,1,63.78,,,1,63.78,1,63.78,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,226.42,2,150.94,,,,,,,,,,,,,,,,1,75.47,,,,,1,75.47,,,1,75.47,1,75.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,1,85.03,,,,,,,,,1,85.03,,,1,85.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,1,,,,126.26,,,,,,,,,,,,,1,126.26,1,126.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,206.19,,,,,,,,,,,,,,,,,,,,2,412.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,342.47,,,1,342.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1994年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,甲狀腺,,白血病,,肝及肝內膽管,,其他內分泌腺,,,,,直腸與肛門,,肺、支氣管及氣管,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,32.29,,,1,,,,32.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,27.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,25.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,26.59,1,26.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,60.72,1,30.36,,,,,,,,,,,,,,,,,,,,1,30.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,47.10,,,,,,,1,47.10,,,,,,,,,,,,1,47.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,159.40,1,53.13,,,,,,,,,,,,1,53.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,241.11,2,120.55,,,,,,,,,,1,60.28,1,60.28,1,60.28,,,1,60.28,1,60.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,76.10,,,,,,,,,,,,,,,,1,76.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,2,163.00,,,,,1,81.50,,,1,81.50,,,1,81.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,1,116.14,,,,,,,,,,,,,,,,,,,,1,116.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,1,193.80,,,,,2,387.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,314.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1995年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,2,63.67,,,,,,,,,,,,,,,,,1,31.84,,,,,1,31.84,,,1,31.84,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,27.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.34,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,26.01,,,,,,,,,,,,,,,,,,,,,,,1,26.01,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,25.89,,,,,,,,,,,,,,,,,,,,1,25.89,,,,,1,25.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,26.13,,,,,,,,,,,,,,1,26.13,,,1,26.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,29.33,1,29.33,,,,,,,1,,,,29.33,,,,,,,,,,,1,29.33,2,58.65,,,,,,,,,1,29.33,,,,,,,1,29.33,,,,,,,,,,,,,,
,,,,45~49,1,41.49,,,,,,,,,1,,,,41.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.49,,,,,,,,,,,,,,
,,,,50~54,,,2,110.99,,,1,55.49,1,55.49,,,,,,,,,,,,,,,,,,,,1,55.49,1,55.49,,,,,1,55.49,,,,,,,,,1,55.49,,,,,,,,,,,,
,,,,55~59,2,115.94,1,57.97,,,,,,,,,,,,,,,,,,,,1,57.97,,,1,57.97,,,,,,,,,,,,,1,57.97,,,,,1,57.97,,,,,,,,,,,,
,,,,60~64,1,74.79,1,74.79,1,74.79,,,,,,,,,,,,,,,,,,,,,,1,74.79,,,1,74.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,,,1,80.58,1,80.58,,,,,1,80.58,,,1,80.58,2,161.16,,,,,,,,,1,80.58,,,,,,,,,,,,
,,,,70~74,,,1,111.98,,,,,,,,,,,,,,,,,,,,,,,,2,223.96,,,1,111.98,,,,,2,223.96,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,183.15,,,,,,,,,1,,,,183.15,,,,,,,,,,,1,183.15,1,183.15,,,1,183.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,300.30,,,,,,,1,300.30,,,,,,,,1,300.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,617.28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,淋巴結,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,31.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,25.54,3,76.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,,,,,,,,,,,,,,1,25.71,,,,,1,25.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,29.21,2,58.41,1,29.21,,,1,29.21,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.21,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,71.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.93,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,3,168.16,2,112.11,,,1,56.05,2,,,,112.11,,,1,56.05,,,,,1,56.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,2,111.92,1,55.96,1,55.96,1,55.96,1,,,,55.96,,,,,,,,,,,,,1,55.96,1,55.96,,,1,55.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,2,146.74,1,73.37,,,,,,,,2,146.74,,,1,73.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,82.30,2,164.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82.30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,103.63,,,,,2,,,,207.25,,,,,1,103.63,,,,,,,,,,,,,3,310.88,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,165.29,,,1,165.29,,,,,,,,,,1,165.29,,,,,,,,,1,165.29,,,,,,,1,165.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,317.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,3,93.93,,,,,1,31.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,29.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,27.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,25.95,,,,,,,,,,,,,,,,,,,,,,1,25.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,3,80.30,2,53.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,25.51,1,25.51,,,,,1,25.51,,,,,,,,,,1,25.51,,,,,,,,,1,25.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,28.47,2,56.93,,,,,1,28.47,,,,,,1,28.47,1,28.47,,,,,,,1,28.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,33.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.77,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,166.39,,,,,,,,,,,,,,,,,,1,55.46,,,1,55.46,,,,,,,1,55.46,,,,,,,,,1,55.46,,,,,,,,,,,,,,,,,,
,,,,55~59,3,165.38,1,55.13,1,55.13,,,,,,,,,,1,55.13,1,55.13,2,110.25,,,,,2,110.25,,,1,55.13,,,,,1,55.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,139.57,,,1,69.78,,,,,,,,,,,,1,69.78,3,209.35,,,,,1,69.78,,,,,,,,,,,,,1,69.78,1,69.78,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,2,163.67,,,,,,,1,81.83,,,,,,,1,81.83,1,81.83,2,163.67,1,81.83,1,81.83,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,104.82,,,,,,,,,,,,,,,,1,104.82,,,2,209.64,1,104.82,,,,,2,209.64,,,1,104.82,,,,,,,1,104.82,,,,,,,,,,,,,,,,
,,,,75~79,,,2,314.96,,,,,,,,,,,,,,,,,,,,3,472.44,1,157.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,1,286.53,,,,,,,,,,,,,,,,,,,,,,1,286.53,,,,,2,573.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,526.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,526.32,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,1,29.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,26.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,2,52.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.23,,,1,26.23,,,,,,,,,,,,,,
,,,,30~34,1,26.51,1,26.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.51,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,25.65,1,25.65,,,2,51.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,110.41,2,55.20,,,,,,,,,,,,,,,,,,,,,,,,1,27.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,94.85,2,63.23,,,,,,,,,,,,,,1,31.62,,,,,,,1,31.62,1,31.62,2,63.23,1,31.62,,,1,31.62,1,31.62,,,,,1,31.62,,,,,,,,,,,,,,,,
,,,,50~54,2,105.71,,,,,,,,,1,,,,52.85,1,52.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,53.39,2,106.78,,,1,53.39,,,,,,,,,,,,1,53.39,,,,,,,,,,,,,,,,,,,,,,,,,1,53.39,,,,,,,,,,,,,,
,,,,60~64,2,132.89,,,,,1,66.45,2,132.89,,,,,,,,,,2,132.89,,,,,,,1,66.45,1,66.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,161.55,,,,,1,80.78,,,,,,,,,,,,,,,,1,80.78,,,,,1,80.78,,,1,80.78,,,,,1,80.78,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,97.28,,,,,,,,,,,,,,1,97.28,2,194.55,1,97.28,,,,,2,194.55,1,97.28,,,1,97.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,152.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,283.29,,,1,283.29,,,,,2,566.57,,,1,283.29,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,431.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,20~24,,,1,25.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,1,26.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.73,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,4,102.67,,,,,,,1,25.67,,,,,,,,,,,,,,,,,,1,25.67,1,25.67,,,,,,,1,25.67,1,25.67,,,,,,,1,25.67,,,,,,,,,,,,
,,,,40~44,3,80.04,1,26.68,1,26.68,,,,,,,,,,1,26.68,,,,,1,26.68,,,,,1,26.68,,,,,1,26.68,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,122.10,1,30.53,,,,,,,1,,,,30.53,,,,,,,1,30.53,,,,,,,,,1,30.53,,,,,,,,,,,1,30.53,,,1,30.53,,,,,,,,,,,,
,,,,50~54,2,96.02,1,48.01,2,96.02,,,,,,,,,,,,,,1,48.01,,,,,,,1,48.01,1,48.01,,,,,,,,,,,,,,,,,1,48.01,,,,,,,,,,,,
,,,,55~59,3,164.74,,,,,,,,,1,,,,54.91,,,,,,,3,164.74,,,,,2,109.83,,,,,,,,,2,109.83,,,,,,,1,54.91,,,1,54.91,,,,,,,,,,
