,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,1,155.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,52.06,,,,,,,,,,,1,52.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,160.26,,,,,1,,,,60.06,,,,,,,,,,,,,,,,,,,,,1,60.06,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,2,147.17,,,,,,,,,,,,,,,,,,,,,,1,149.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,186.34,3,251.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83.82,1,83.82,,,,,,,,,,
,,,,45~49,,,1,193.42,1,250.63,1,193.42,,,1,,,,90.91,,,,,,,1,250.63,,,,,2,123.69,,,1,90.91,,,,,,,1,250.63,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,250.63,,,,,,,,,,,,,,,,,,,,,,,1,119.76,,,,,1,119.76,,,,,,,,,,
,,,,55~59,,,,,1,188.68,2,377.36,,,,,,,,,,,,1,103.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,206.19,,,,,1,202.02,1,,,,176.37,,,,,,,1,104.17,,,,,1,104.17,1,104.17,1,104.17,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,125.79,,,,,,,,,,,,1,185.87,1,185.87,2,429.18,,,,,1,125.79,,,2,158.60,,,,,,,1,185.87,,,,,,,1,125.79,,,,,,,,
,,,,70~74,,,,,1,170.65,,,,,,,,,,,,1,284.90,,,1,284.90,,,1,170.65,1,170.65,2,216.68,,,,,,,1,296.74,,,,,,,,,1,170.65,,,,,,,,
,,,,75~79,2,295.42,,,,,,,,,,,,,,,,,,1,236.41,1,236.41,,,,,,,1,236.41,1,236.41,1,401.61,,,,,1,236.41,,,1,236.41,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,746.27,,,,,,,,,,,,,1,763.36,1,404.86,,,,,,,,,,,,
,,,,85+,,,,,1,1754.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,574.71,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,1,58.31,,,1,58.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.81,,,,,,,,,,,1,62.81,,,,,,,,,,
,,,,35~39,,,1,142.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,71.23,,,,,,,,,,,,,,
,,,,40~44,,,,,,,,,,,1,,,,82.92,,,,,,,,,,,,,,,,,1,82.92,,,,,,,,,,,,,,,,,1,174.52,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.84,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,256.41,1,267.38,,,,,,,,,,,,,,,,,,,,1,121.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,106.61,1,195.31,,,,,,,,,,,,,,,,2,190.66,,,,,1,106.61,1,106.61,1,106.61,,,,,1,186.22,1,195.31,1,106.61,,,,,,,,,,,,
,,,,60~64,,,1,104.93,1,177.62,,,,,,,,,,,,,,,,1,104.93,,,,,,,,,,,,,1,104.93,,,1,104.93,,,,,,,,,,,1,198.02,,,,
,,,,65~69,1,213.68,1,118.76,1,118.76,1,118.76,,,,,,,,,,1,118.76,,,,,1,118.76,,,,,,,1,185.53,,,,,,,,,,,,,,,1,118.76,1,213.68,1,118.76,,,,
,,,,70~74,,,1,168.63,2,273.22,,,,,,,,,,,,,,,,,,,,,,,,2,210.97,2,337.27,,,,,,,,,,,1,265.25,,,,,,,1,281.69,,,,
,,,,75~79,,,,,,,2,424.63,1,212.31,,,,,,,,,,,,,,,,,,1,212.31,,,1,381.68,1,212.31,,,1,389.11,1,381.68,,,2,272.85,,,,,,,,,,,,
,,,,80~84,,,,,2,529.10,,,,,,,,,,,,1,421.94,,,,,,,,,,,,,,,,,1,421.94,,,,,,,,,,,1,421.94,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,568.18,,,1,1639.34,,,,,,,1,568.18,2,843.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58.62,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,172.41,,,,,,,,
,,,,35~39,,,1,69.35,,,,,,,,,,,,,,,,,,,,1,69.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,174.83,1,79.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,254.45,1,183.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,84.82,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,2,257.73,1,265.25,1,250.63,,,,,,,,1,117.51,,,,,,,,,,,,,,,,,1,265.25,,,,,1,250.63,,,2,160.00,,,,,1,250.63,,,,,,
,,,,55~59,,,1,190.48,2,402.41,,,,,,,,,,,,,,,,,,,,,,1,108.58,,,,,,,,,,,,,,,,,1,108.58,,,,,,,,,1,108.58
,,,,60~64,1,202.02,2,133.69,,,,,,,,,,,,,,1,106.61,,,1,106.61,,,,,,,,,,,2,133.69,,,,,,,1,202.02,2,139.57,,,,,,,,,1,202.02,,
,,,,65~69,,,2,225.23,3,157.48,,,,,,,,,,,,,,1,187.97,2,140.85,,,1,112.61,1,112.61,,,1,112.61,2,145.67,,,,,,,,,3,157.48,,,1,112.61,,,,,,,,
,,,,70~74,,,,,1,267.38,,,,,1,,,,267.38,,,,,,,,,,,,,2,199.60,,,,,,,1,166.11,,,,,,,,,1,267.38,,,,,,,,,1,166.11
,,,,75~79,,,,,2,267.02,,,1,205.34,1,,,,205.34,,,,,,,,,,,,,,,1,205.34,,,2,732.60,1,366.30,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,666.67,,,,,,,,,1,671.14,,,1,403.23,,,2,668.90,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1324.50,,,,,,,,,1,1315.79,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,何杰金氏淋巴瘤,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,1,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,1,57.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,58.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,61.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,138.70,,,,,,,1,188.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,111.86,,,,,,,1,159.24,,,,,,,,,,,,,,,,1,76.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,114.94,,,1,265.96,,,,,,,,,,,,,,1,82.71,,,,,,,,,1,188.32,,,,,,,,,,,,,,,,,1,82.71,,,,,,,,
,,,,50~54,1,107.30,1,228.83,,,,,,,,,,,,,,,,,,1,107.30,1,107.30,,,,,,,,,,,1,107.30,,,,,,,,,1,107.30,,,,,,,,,,
,,,,55~59,1,208.77,1,112.49,,,1,112.49,,,,,,,,,,,,,,1,213.22,,,1,112.49,,,1,208.77,,,1,112.49,,,,,,,,,,,,,,,1,112.49,,,,,,
,,,,60~64,,,,,,,1,106.95,,,,,,,,2,134.59,1,106.95,,,1,106.95,,,,,,,1,200.80,,,1,106.95,,,,,,,1,181.49,,,,,,,,,,,,,,
,,,,65~69,2,146.41,1,112.23,,,,,,,,,,,,,,,,,,2,224.47,,,,,3,209.50,2,421.05,,,1,210.53,,,1,112.23,1,184.84,,,,,1,210.53,1,184.84,2,146.41,,,,,,
,,,,70~74,,,3,277.01,,,,,,,,,,,,,,,,,,,,,,,,,,1,228.31,2,456.62,,,,,,,,,,,1,228.31,,,,,,,,,,,,
,,,,75~79,,,1,201.21,1,355.87,,,,,,,,,,,,,,,,1,359.71,,,,,2,258.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,790.51,,,,,,,,,2,790.51,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1265.82,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,1,166.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,55.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,185.19,,,,,,,1,,,,143.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,75.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75.59,,,,,,,,,,,,
,,,,45~49,1,83.26,1,83.26,,,,,1,180.83,,,,,,1,83.26,,,,,,,,,1,180.83,1,83.26,,,,,,,,,1,180.83,,,,,,,,,,,,,,,,,,
,,,,50~54,1,265.25,1,98.33,,,,,,,,,,,,,,,,,,,,,,1,265.25,,,1,218.34,,,,,,,,,,,1,265.25,,,,,,,,,,,,,,
,,,,55~59,,,5,385.80,1,116.96,,,,,1,,,,238.66,,,1,116.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,4,204.29,,,,,,,1,108.70,,,,,,,,,1,192.31,,,,,,,,,1,192.31,,,,,,,,,,
,,,,65~69,,,2,135.87,,,1,108.70,,,,,,,,1,108.70,4,205.02,,,,,1,108.70,1,108.70,3,203.80,,,,,,,,,3,203.80,1,108.70,,,,,,,1,108.70,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,149.25,,,,,,,1,149.25,2,435.73,,,1,263.85,1,149.25,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,341.30,,,1,348.43,,,1,,,,195.31,,,2,248.45,2,248.45,,,,,,,,,,,2,390.63,1,195.31,,,,,,,,,,,1,195.31,,,,,,,,,,
,,,,80~84,,,,,,,1,613.50,,,1,,,,613.50,,,,,,,,,,,,,1,613.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,523.56,,,,,1,523.56,,,1,523.56,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,173.61,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,59.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,340.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,144.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,148.92,1,74.46,,,,,2,148.92,,,,,,,,,,,,1,74.46,1,74.46,,,,,,,1,196.46,,,1,74.46,,,1,196.46,,,,,,,,,,,,,,,,
,,,,45~49,2,114.09,,,,,,,,,,,,,,,,1,82.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,133.60,1,90.58,2,224.47,,,,,,,,,,,,1,90.58,2,401.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,121.51,,,,,,,,,,,,,,,,,,1,258.40,1,244.50,1,121.51,,,1,258.40,1,121.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,105.71,1,105.71,,,,,,,,,,,,1,105.71,2,136.71,1,193.42,,,2,136.61,,,,,1,193.42,,,,,,,1,105.71,,,,,,,,,,,,,,,,,,
,,,,65~69,1,212.77,,,,,,,1,184.50,,,,,,,,,,2,197.63,2,369.00,,,,,,,2,144.61,,,,,,,,,1,109.53,,,,,,,,,,,,,,,,
,,,,70~74,,,2,278.16,,,,,,,,,,,,,,,,3,250.00,1,249.38,,,,,,,,,2,166.67,2,278.16,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,391.39,,,,,,,,,,,,1,337.84,1,327.87,3,367.65,,,,,,,,,,,3,367.65,,,,,1,327.87,,,,,,,,,,,,,,,,,,
,,,,80~84,,,2,619.20,,,1,309.60,,,,,,,,1,309.60,,,,,,,,,1,552.49,,,,,,,,,,,2,619.20,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,534.76,,,,,,,,,,,,,,,,,,,,1,534.76,,,,,1,534.76,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,69.16,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,164.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,166.67,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.36,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,66.89,,,,,,,,,,,,1,66.89,,,,,,,,,,,,,1,152.44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,144.40,,,,,,,,,,,,,,,,,,,,,,1,149.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,121.14,1,233.64,1,81.77,,,1,81.77,,,,,,,,1,81.77,,,,,2,111.86,,,,,1,176.99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,255.75,,,,,,,,,,,,,,1,86.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,167.08,,,,,,,,,,,,,,,,,,1,277.78,,,,,,,,,1,277.78,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,199.60,,,1,,,,206.61,,,,,2,140.06,2,413.22,1,199.60,1,206.61,,,1,107.87,,,,,2,413.22,,,1,107.87,1,107.87,1,107.87,,,,,,,,,,,,
,,,,65~69,1,110.38,,,1,209.21,,,,,,,,,,,,,,1,209.21,1,110.38,4,289.02,,,,,,,,,,,1,110.38,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,128.70,,,1,,,,128.70,,,,,1,128.70,1,128.70,2,222.22,1,200.00,1,250.00,,,,,,,2,156.62,,,1,200.00,,,1,200.00,,,,,,,,,,,,
,,,,75~79,,,2,321.54,,,,,,,,,,,,,,,,,,,,,,,,,,2,248.76,1,311.53,1,198.81,3,364.08,,,,,1,198.81,1,198.81,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,2,571.43,,,,,,,,,,,,,1,500.00,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,1010.10,,,,,,,,1,487.80,,,,,1,892.86,,,,,,,,,,,,,1,1010.10,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,30~34,,,,,1,67.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,181.49,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,163.67,,,,,,,,,,,,1,68.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,,,1,142.45,,,,,,,,,,,,,,,,1,142.45,,,,,,,,,,,,,,,,,2,284.90,,,,,,,,,,,,,,
,,,,45~49,,,3,233.28,4,211.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,77.76,,,,,,,,,,,,
