,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,280.11,,,,,,,,,,,,,,,,,,,,,,2,560.22,,,,,1,280.11,1,280.11,,,2,560.22,,,,,,,,,,,,,,,,
,,,,75~79,,,1,414.94,,,,,1,414.94,,,,,,2,829.88,,,,,,,,,,,,,1,414.94,,,,,,,1,414.94,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,709.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,1,,,,35.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,41.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,35.21,,,,,,,,,,,,,,,,1,35.21,,,,,,,,,,,,,,,,,1,35.21,,,,,,,,,,,,,,,,,,
,,,,40~44,4,141.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.26,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,113.29,2,75.53,1,37.76,,,1,37.76,,,,,,,,,,,,,,,,,,1,37.76,,,2,75.53,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,170.75,,,,,,,,,,,,,,,,,,,,,,,,1,56.92,,,1,56.92,1,56.92,,,,,,,,,,,,,,,,,1,56.92,,,,
,,,,55~59,2,210.30,1,105.15,1,105.15,,,,,,,,,,,,2,210.30,,,,,,,,,1,105.15,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,,,,,1,130.55,,,,,,,,,,,,,,,,,1,130.55,1,130.55,,,,,,,,
,,,,65~69,2,413.22,,,,,,,1,206.61,,,,,,1,206.61,,,,,1,206.61,,,1,206.61,,,,,,,1,206.61,,,1,206.61,,,,,,,,,,,,,,,,
,,,,70~74,,,2,549.45,,,1,274.73,,,,,,,,,,,,1,274.73,,,2,549.45,2,549.45,1,274.73,,,,,,,,,,,,,1,274.73,1,274.73,,,,,1,274.73,,,,
,,,,75~79,,,1,408.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,408.16,,,,,,,1,408.16,,,,,,,,,1,408.16,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,684.93,1,684.93,,,,,,,,,,,,,,,,,,,,,1,684.93,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57.44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,1,,,,41.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31.38,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,34.57,,,,,,,,,,,,,,,,,,,,,1,34.57,,,,,1,34.57,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,41.55,,,,,,,1,41.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,72.91,,,,,,,,,,,,,,,,,,,,,,1,36.46,,,,,,,1,36.46,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,5,178.06,1,35.61,,,1,35.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,36.68,1,36.68,1,36.68,,,,,,,,,,1,36.68,1,36.68,,,,,2,73.37,,,,,,,,,,,,,1,36.68,,,,,1,36.68,,,,,,,,,,
,,,,50~54,,,1,50.30,,,,,,,,,,,,,,,,,,,,,,1,50.30,,,,,,,,,,,1,50.30,,,,,,,,,,,,,,,,
,,,,55~59,,,3,299.70,,,,,,,,,,,,,,,,,,,,1,99.90,,,1,99.90,1,99.90,,,,,1,99.90,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,122.25,,,,,,,,,,,,,,,,,,,,2,244.50,,,,,,,,,1,122.25,,,,,1,122.25,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,186.57,,,1,186.57,,,,,,,,,,,,,,,,,1,186.57,,,,,,,,,,,,,,
,,,,70~74,1,270.27,,,1,270.27,,,,,1,,,,270.27,,,,,1,270.27,,,2,540.54,,,,,3,810.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,401.61,,,,,,,,,,,,,,,,1,401.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,645.16,,,,,,,1,645.16,,,,,,,,,,,,,1,645.16,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,990.10,1,990.10,,,,,,,,,,2,1980.20,,,,,,,,,,,1,990.10,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,何杰金氏淋巴瘤,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胰,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,39.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,37.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,103.34,,,1,34.45,,,,,1,,,,34.45,,,,,,,,,,,,,,,,,,,,,1,34.45,,,,,,,,,,,,,,,,,,
,,,,45~49,3,105.78,,,,,1,35.26,,,,,,,,,,,,,,1,35.26,1,35.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,91.07,1,45.54,1,45.54,,,1,45.54,,,,,,,,2,91.07,2,91.07,1,45.54,,,,,1,45.54,,,1,45.54,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,88.26,,,1,88.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,117.23,,,,,,,,1,117.23,,,,,,,,,1,117.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,175.13,,,,,,,,,,,,,,1,175.13,,,1,175.13,,,,,,,1,175.13,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,280.11,,,,,,,,,,,,,,1,280.11,,,,,,,,,,,,,,,,,,,1,280.11,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,357.14,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,636.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,636.94,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,1,909.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2004年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,主唾液腺,,,,,甲狀腺,,皮膚,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,膽囊及肝外膽管,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,20~24,,,1,31.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,36.04,1,36.04,2,72.07,,,,,,,,,,1,36.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,37.31,1,37.31,,,,,,,,,1,37.31,,,,,1,37.31,,,1,37.31,,,,,,,,,,,,,,,,,,
,,,,40~44,,,5,168.80,1,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.76,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,68.80,3,103.20,,,,,,,,,,2,68.80,,,1,34.40,,,,,,,,,,,1,34.40,,,,,,,1,34.40,,,,,,,,,,,,,,
,,,,50~54,1,41.81,,,,,,,,,,,,,,1,41.81,,,,,1,41.81,1,41.81,,,,,1,41.81,3,125.42,,,,,,,1,41.81,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,77.52,,,,,,,,,,,,,,,,,,1,77.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,1,112.36,,,,,,,1,112.36,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,162.87,,,,,,,,,,,,1,162.87,,,1,162.87,,,1,162.87,2,325.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,259.74,1,259.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,355.87,1,355.87,,,,,,,,,,,,,,,,,,,,3,1067.62,,,,,,,,,,,,,1,355.87,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,543.48,,,,,,,,,,,,,,1,543.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,1,925.93,,,,,2,1851.85,1,925.93,,,1,925.93,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,皮膚,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,膽囊及肝外膽管,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,40.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.67,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.36,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,32.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,36.40,,,,,,,,,,,,1,36.40,,,1,36.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,7,232.64,2,66.47,2,66.47,,,,,,,,,,,,,,,,1,33.23,,,,,,,1,33.23,,,1,33.23,,,1,33.23,,,,,,,,,,,,,,,,
,,,,45~49,5,172.95,,,1,34.59,,,1,34.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34.59,1,34.59,,,,,,,,,,,,,,
,,,,50~54,4,154.44,,,,,,,,,1,,,,38.61,,,,,,,,,,,,,1,38.61,1,38.61,,,,,,,3,115.83,1,38.61,,,,,,,,,,,,,,
,,,,55~59,3,198.94,,,,,,,,,,,,,,,,,,,,,,,,2,132.63,,,1,66.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,328.23,2,218.82,,,,,,,,,,,,,,1,109.41,,,,,,,2,218.82,,,,,1,109.41,,,,,3,328.23,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,149.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,244.50,,,,,,,,,,1,244.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,350.88,,,2,701.75,,,,,,,1,350.88,,,,,,,,,1,350.88,,,,,,,,,,,,,,,,,,
,,,,80~84,1,529.10,,,,,,,,,1,,,,529.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,1,,,,884.96,,,,,,,,,1,884.96,,,,,,,,,,,,,,,,,,,1,884.96,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,甲狀腺,,白血病,,,,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,1,54.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,34.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,25.45,,,,,,,,,,,,,,,,,1,25.45,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,56.83,,,,,,,1,28.42,,,,,,,,,,,,,,1,28.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,71.33,,,2,71.33,,,1,35.66,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.66,1,35.66,,,,,,,,,,,,,,,,
,,,,40~44,1,32.75,1,32.75,1,32.75,,,,,,,,,,,,,,,,1,32.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,3,101.66,,,,,,,,,,,,,,,,,,,,1,33.89,1,33.89,1,33.89,1,33.89,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,5,179.79,,,1,35.96,,,1,35.96,,,,,,2,71.92,,,,,,,1,35.96,,,2,71.92,,,2,71.92,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,164.74,1,54.91,,,,,,,,,,,,1,54.91,,,,,,,2,109.83,,,,,1,54.91,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,214.59,,,,,,,,,1,,,,107.30,,,,,,,,,1,107.30,1,107.30,,,1,107.30,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,138.50,,,,,,,,,,,,,,1,138.50,2,277.01,,,1,138.50,1,138.50,1,138.50,,,,,,,,,,,,,1,138.50,,,,,,,,,,,,,,
,,,,70~74,1,224.22,2,448.43,,,,,,,,,,,,1,224.22,1,224.22,,,1,224.22,1,224.22,,,1,224.22,1,224.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,330.03,,,,,1,330.03,,,,,,,,1,330.03,1,330.03,,,1,330.03,,,,,,,,,1,330.03,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,1,518.13,,,2,1036.27,,,,,,,1,518.13,,,,,,,,,,,,,,,,,,
,,,,85+,,,1,729.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,結直腸癌,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,1,35.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,25.70,1,,,,25.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,2,51.12,1,25.56,,,,,1,25.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,68.54,1,34.27,,,,,1,34.27,,,,,,,,,,,,,,,,,,1,34.27,,,,,,,1,34.27,,,,,,,,,,,,,,,,,,
,,,,40~44,5,163.83,,,,,,,,,1,,,,32.77,1,32.77,,,,,,,,,,,,,1,32.77,,,1,32.77,2,65.53,,,,,,,,,,,,,,,,,,
,,,,45~49,5,167.56,,,1,33.51,,,2,67.02,,,,,,,,,,,,,,1,33.51,,,,,,,,,,,1,33.51,,,,,,,,,,,,,,,,,,
,,,,50~54,6,208.70,2,69.57,,,,,,,,,,,,,,,,,,,,,,1,34.78,2,69.57,1,34.78,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,192.86,1,48.22,1,48.22,,,,,,,,,,,,,,1,48.22,1,48.22,3,144.65,,,1,48.22,1,48.22,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,202.63,,,2,202.63,,,,,,,,,,1,101.32,,,,,,,1,101.32,,,,,1,101.32,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,2,256.74,,,1,128.37,,,,,1,,,,128.37,,,,,,,,,1,128.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,200.80,,,,,,,,,,,,,,1,200.80,,,2,401.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,2,653.59,,,,,,,,,,,,,,,,,,1,326.80,,,,,,,2,653.59,1,326.80,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,500.00,,,,,,,,,1,,,,500.00,1,500.00,1,500.00,,,,,,,,,,,,,,,1,500.00,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,1,636.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,636.94,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,胰,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻腔、中耳及副鼻竇,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39.97,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,38.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,23.88,,,,,,,1,,,,23.88,1,23.88,,,,,,,,,,,1,23.88,,,,,,,,,,,1,23.88,,,,,,,,,,,,,,
,,,,35~39,,,1,32.85,,,,,,,1,,,,32.85,,,,,,,,,,,,,,,,,1,32.85,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,6,204.01,1,34.00,,,,,1,,,,34.00,,,,,2,68.00,,,,,,,,,1,34.00,,,,,,,,,,,,,,,,,,,,,,,,
