,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1996年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,淋巴結,,結直腸癌,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,1,26.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,60.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,30.07,1,30.07,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.07,1,30.07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,36.09,1,36.09,,,,,1,,,,36.09,,,,,,,1,36.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,56.31,2,112.61,,,,,,,,,,,,,,,,1,56.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,88.11,1,88.11,1,88.11,,,,,2,,,,176.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,3,257.07,1,85.69,,,,,,,,,,,,,,,,,,,,,,,,,,1,85.69,1,85.69,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,,,,,,,,,,,,1,115.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,150.83,,,1,150.83,,,,,,,,,,,,1,150.83,,,,,,,,,,,1,150.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,201.21,,,,,1,201.21,1,,,,201.21,1,201.21,,,,,1,201.21,,,1,201.21,,,1,201.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,297.62,,,,,,,,,,,,,,,,,,1,297.62,,,2,595.24,1,297.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,564.97,,,1,564.97,,,1,564.97,,,,,,,,,,,,,,1,564.97,,,,,1,564.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1997年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,1,,,,30.30,1,30.30,,,,,,,,,,,,,,,,,,,,,,,1,30.30,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,85.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,34.06,1,34.06,3,102.18,,,,,,,,,,1,34.06,,,1,34.06,,,,,1,34.06,,,,,,,,,1,34.06,,,,,1,34.06,,,,,,,,,,,,,,,,,,
,,,,45~49,,,5,243.66,3,146.20,,,,,,,,,,,,,,,,,,1,48.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,87.11,1,87.11,,,1,87.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,2,165.84,1,82.92,,,,,,,,,,,,,,,,,,1,82.92,,,1,82.92,,,1,82.92,,,1,82.92,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,108.81,,,,,,,1,,,,108.81,,,2,217.63,,,1,108.81,,,,,1,108.81,1,108.81,,,,,,,,,,,1,108.81,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,1,145.14,,,,,,,,,,,,,1,145.14,,,1,145.14,1,145.14,,,,,1,145.14,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,188.32,,,,,,,,,,,,1,188.32,,,1,188.32,,,,,,,1,188.32,,,1,188.32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,1,273.97,,,,,,,,,,,,,,,,,,,,,,1,273.97,,,1,273.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,568.18,,,,,1,568.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,714.29,1,714.29,,,,,,,,,,,2,1428.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1998年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,白血病,,皮膚,,,,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,1,36.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,2,64.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,1,29.87,,,,,,,,,,,,,,,,,1,29.87,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,29.22,,,,,,,,,,,,,,,,,,,,1,29.22,,,,,,,,,1,29.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,30.54,1,30.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,84.15,1,28.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,4,126.50,1,31.63,,,,,,,,,,,,,,1,31.63,,,,,1,31.63,1,31.63,,,1,31.63,,,1,31.63,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,88.42,1,44.21,,,,,,,,,,,,,,,,,,,,2,88.42,1,44.21,,,,,,,,,,,,,1,44.21,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,1,79.94,,,,,,,,,,,,,,,,,,,,1,79.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,3,241.74,,,1,80.58,,,,,,,,,,1,80.58,,,,,1,80.58,1,80.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,208.55,1,104.28,,,,,,,,,,,,,,,,,,2,208.55,2,208.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,139.28,,,,,,,,,,,,,,1,139.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,2,363.64,2,363.64,,,1,181.82,,,,,,,,,,,,,,,,1,181.82,1,181.82,1,181.82,,,1,181.82,,,1,181.82,1,181.82,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,261.78,1,261.78,,,,,2,523.56,1,261.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,2,1075.27,,,1,,,,537.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,645.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1999年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胸膜,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36.67,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,27.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,32.78,,,,,,,,2,65.55,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.78,,,,,,,,,,,,,,
,,,,30~34,,,1,29.67,,,,,,,,,,,,,,,,,,,,,,,,,,1,29.67,,,1,29.67,,,,,,,1,29.67,,,,,,,,,,,,,,,,,,
,,,,35~39,1,28.16,4,112.64,3,84.48,1,28.16,1,28.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,90.39,1,30.13,,,,,,,,,,,,,,,,1,30.13,,,,,,,,,,,,,,,,,,,1,30.13,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,39.65,,,,,,,,,,,,,,,,,,,,1,39.65,,,,,,,1,39.65,,,,,,,,,1,39.65,,,1,39.65,,,,,,,,,,,,,,
,,,,50~54,,,1,74.02,1,74.02,,,,,,,,,,1,74.02,,,,,,,,,,,,,,,,,,,,,,,1,74.02,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,,,,,1,,,,79.55,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.55,,,2,159.11,,,,,,,,,,,,,,
,,,,60~64,,,,,3,292.97,,,,,,,,,,,,1,97.66,,,,,,,,,,,,,,,,,,,,,,,2,195.31,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,133.33,,,,,,,1,,,,133.33,,,,,1,133.33,,,1,133.33,2,266.67,,,1,133.33,,,,,,,1,133.33,,,2,266.67,1,133.33,,,,,,,,,,,,,,,,
,,,,70~74,,,,,1,178.89,,,,,,,,,,1,178.89,,,,,,,,,,,,,2,357.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,242.13,,,,,,,,,,,,1,242.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2000年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,不明原發部位,,主唾液腺,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.52,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,1,25.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,30.08,,,,,,,,,,,,,,,,,1,30.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,28.15,1,28.15,1,28.15,,,,,,,,,,,,,,,,,,1,28.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,28.32,1,28.32,,,,,1,,,,28.32,,,2,56.64,1,28.32,1,28.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,75.22,2,75.22,,,,,,,,,,,,,,,,,,,,1,37.61,,,1,37.61,,,,,,,,,,,1,37.61,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,1,63.65,,,,,1,63.65,1,63.65,,,,,1,63.65,,,2,127.31,1,63.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,83.26,2,166.53,,,,,1,83.26,,,,,,,,,,1,83.26,1,83.26,1,83.26,,,,,,,,,1,83.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,90.01,2,180.02,,,,,,,,,,,,,,1,90.01,1,90.01,1,90.01,,,1,90.01,,,,,1,90.01,,,1,90.01,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,127.06,,,,,,,1,,,,127.06,,,,,1,127.06,,,3,381.19,1,127.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,176.37,,,,,,,,,,,,,,,,,,2,352.73,,,2,352.73,1,176.37,1,176.37,1,176.37,1,176.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,228.31,2,456.62,,,,,1,,,,228.31,,,,,,,1,228.31,,,,,,,2,456.62,,,,,1,228.31,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,440.53,1,440.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,598.80,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2001年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他內分泌腺,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,胸腺、心臟與中隔,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,2,53.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,25.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,30.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,30.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,55.85,1,27.93,,,,,,,1,,,,27.93,,,,,,,,,1,27.93,1,27.93,,,1,27.93,,,,,,,1,27.93,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,28.25,1,28.25,1,28.25,,,,,4,,,,112.99,,,,,,,,,,,1,28.25,1,28.25,,,,,1,28.25,,,,,,,,,,,1,28.25,,,,,,,,,,,,,,
,,,,45~49,2,69.08,,,1,34.54,,,1,34.54,1,,,,34.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,55.77,,,,,,,,,,,,,,,,2,111.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,86.43,2,172.86,,,,,,,2,,,,172.86,,,,,,,1,86.43,,,1,86.43,,,,,,,,,,,,,1,86.43,,,,,1,86.43,,,,,,,,,,,,,,
,,,,60~64,1,86.58,,,1,86.58,,,,,1,,,,86.58,,,1,86.58,2,173.16,,,,,1,86.58,,,,,1,86.58,,,,,1,86.58,,,1,86.58,,,1,86.58,,,,,,,,,,,,,,
,,,,65~69,1,119.19,1,119.19,,,,,,,,,,,,,,,,,,,,,,,,2,238.38,1,119.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,331.67,,,1,165.84,,,,,,,,,,,,4,663.35,,,1,165.84,1,165.84,,,1,165.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,1,233.64,,,1,233.64,,,,,,,,1,233.64,,,1,233.64,,,2,467.29,,,,,1,233.64,,,,,,,3,700.93,,,,,1,233.64,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,386.10,,,1,386.10,,,,,1,386.10,,,,,,,,,1,386.10,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,555.56,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2002年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,1,38.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.28,,,,,,,,,,,1,28.28,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.96,,,,,,,,,,,,,,,,,,
,,,,30~34,1,30.05,,,,,,,,,2,,,,60.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,85.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,82.49,1,27.50,,,,,,,,,,1,27.50,,,,,,,,,1,27.50,,,,,,,,,,,,,,,,,,,,,2,54.99,,,,,,,,,,,,
,,,,45~49,,,5,166.39,1,33.28,,,1,33.28,,,,,,1,33.28,,,,,,,,,1,33.28,,,,,,,,,,,,,,,,,,,,,1,33.28,,,,,,,,,,,,
,,,,50~54,,,3,145.28,1,48.43,1,48.43,,,1,,,,48.43,,,,,,,,,1,48.43,,,,,,,1,48.43,,,,,,,1,48.43,,,,,,,,,1,48.43,,,,,,,,,,
,,,,55~59,,,2,173.91,,,1,86.96,1,86.96,,,,,,,,,,,,1,86.96,,,1,86.96,,,,,1,86.96,1,86.96,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,169.92,,,,,1,84.96,,,,,,,,,,1,84.96,1,84.96,,,,,,,1,84.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,,,2,225.99,,,,,,,,,1,112.99,,,,,,,,,,,1,112.99,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,157.48,,,,,,,,,,,,1,157.48,3,472.44,,,,,,,,,1,157.48,1,157.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,224.22,,,,,,1,224.22,,,,,1,224.22,,,,,2,448.43,,,1,224.22,,,,,,,1,224.22,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,1,354.61,,,,,1,,,,354.61,,,,,,,,,,,,,1,354.61,,,,,1,354.61,,,1,354.61,,,,,,,1,354.61,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,1,588.24,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,2,1176.47,1,588.24,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2003年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
