,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,91.07,,,,,,,,,,,,,,,,,,,,,1,91.07,2,182.15,,,,,,,1,91.07,,,,,2,182.15,1,91.07,1,91.07,,,,,,,,
,,,,65~69,2,186.92,1,93.46,,,,,,,1,,,,93.46,,,1,93.46,,,,1,93.46,1,93.46,,,,,1,93.46,,,1,93.46,,,1,93.46,,,1,93.46,,,,,,,,
,,,,70~74,1,107.30,,,,,1,107.30,,,,,,,,,,,,,,,,,4,429.18,,,,,,,,,2,214.59,,,1,107.30,,,2,214.59,,,,,,,,
,,,,75~79,,,,,,,,,1,160.00,,,,,,,,,,1,,160.00,,,1,160.00,,,1,160.00,,,,,,,1,160.00,1,160.00,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,2,593.47,,,,,,,,,,,,,1,296.74,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,2,896.86,,,,,,,,,,,,,1,448.43,,,,,1,448.43,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2005年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,10~14,,,,,,,,,,,1,,,,59.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,62.70,,,,,,,,,,,,,,,,,,,,,1,62.70,,,,,,,,,,,,,,,,,1,62.70,,,,,,,,,,
,,,,35~39,2,119.55,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59.77,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,111.23,1,55.62,,,1,55.62,,,,,,,,,,,,,,,,,1,55.62,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,58.45,1,58.45,,,,,,,,,,,,,,1,58.45,,,,,,,,1,58.45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,4,271.00,,,3,203.25,,,,,,,,,,,,1,67.75,,,,,,,,,,,,,,,,,,1,67.75,,,,,,,,,,,,,,
,,,,55~59,4,375.23,,,,,,,,,,,,,,,,,,,,,,,1,93.81,1,93.81,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,98.52,,,,,,,,,,,,,,2,197.04,,,,,,,,,,,,1,98.52,,,1,98.52,,,,,,,,,,,,,,,,,,
,,,,65~69,5,457.04,1,91.41,,,,,,,,,,,,,,,,1,,91.41,1,91.41,1,91.41,1,91.41,,,1,91.41,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,108.58,,,,,1,108.58,1,,,,108.58,1,108.58,,,4,,434.31,,,2,217.16,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,3,441.83,,,,,,,,,,,,,,,,,,2,,294.55,1,147.28,1,147.28,,,,,1,147.28,1,147.28,,,,,2,294.55,,,,,,,,,,,,
,,,,80~84,,,,,,,1,280.11,,,,,,,,,,,,1,,280.11,2,560.22,1,280.11,,,,,,,,,,,1,280.11,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,2,800.00,,,,,,,,,,,,,,,,1,400.00,1,400.00,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2006年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,膽囊及肝外膽管,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,1,59.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,1,,,,56.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,1,,49.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,60.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,55.22,,,1,55.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,57.27,,,,,,,1,,,,57.27,,,,,,,,,,,,,,2,114.55,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68.82,,,,,,,,,,,1,68.82,,,1,68.82,,,,
,,,,55~59,,,,,,,,,,,1,,,,84.25,,,,,,,,2,168.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,,,,,1,,,,105.04,1,105.04,,,,,,2,210.08,1,105.04,1,105.04,,,,,,,,,,,,,,,,,1,105.04,,,,,,
,,,,65~69,,,,,2,182.32,1,91.16,,,,,,,,,,,,,,,2,182.32,2,182.32,,,1,91.16,,,1,91.16,,,1,91.16,2,182.32,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,1,103.63,,,,1,103.63,,,,,,,1,103.63,,,,,,,2,207.25,,,1,103.63,,,,,,,,
,,,,75~79,,,,,1,139.86,,,1,139.86,,,,,,,,,,,,,1,139.86,2,279.72,2,279.72,,,1,139.86,,,1,139.86,,,2,279.72,1,139.86,,,1,139.86,,,,,,
,,,,80~84,,,,,1,268.10,,,,,,,,,,,,,,,,,1,268.10,1,268.10,,,,,1,268.10,,,,,,,1,268.10,,,,,,,,,,,,
,,,,85+,1,367.65,,,,,,,,,,,,,,,,,,,,,1,367.65,,,1,367.65,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2007年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,消化器官其他分界不明部位,,結直腸癌,,膀胱,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,1,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,59.77,2,119.55,,,,,,,,,,,,,,1,59.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,118.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,56.92,,,,,,,,,,,,,,,,,,1,,56.92,,,,,,,,,,,,,1,56.92,,,,,,,,,,,,,,,,
,,,,45~49,2,110.93,,,,,,,,,1,,,,55.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,134.14,,,1,67.07,,,,,,,,,,,,,,,,,,,1,67.07,2,134.14,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,158.60,,,,,,,,,,,,,,,,1,79.30,,,,1,79.30,,,,,,,,,,,1,79.30,,,,,,,,,,,,,,,,
,,,,60~64,1,105.15,,,1,105.15,,,,,,,,,,,,,,1,,105.15,1,105.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,92.34,,,,,,,,,,,,,,,,1,92.34,,,,3,277.01,1,92.34,2,184.67,,,1,92.34,,,1,92.34,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,104.38,1,104.38,,,,,,,,1,104.38,,,,2,208.77,1,104.38,1,104.38,1,104.38,,,,,4,417.54,,,,,,,,,,,,,,,,
,,,,75~79,1,134.77,,,,,,,,,,,,,,,,,,1,,134.77,4,539.08,1,134.77,2,269.54,2,269.54,,,1,134.77,1,134.77,1,134.77,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,3,722.89,,,1,240.96,,,,,,,1,240.96,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,2,684.93,1,342.47,1,342.47,,,,,,,,,1,342.47,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2008年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,卵巢、輸卵管及寬韌帶,,,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,結直腸癌,,腎,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51.87,,,,,,,,,,
,,,,35~39,2,121.65,1,60.83,1,60.83,,,,,,,,,,,,,,,,,,,,,1,60.83,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,169.78,,,,,,,,,1,,,,56.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,109.65,,,1,54.82,1,54.82,2,109.65,,,,,,,,,,1,,54.82,,,,,,,,,,,,,1,54.82,,,,,,,,,,,,,,,,
,,,,50~54,2,129.20,,,1,64.60,1,64.60,,,1,,,,64.60,,,2,129.20,,,,1,64.60,1,64.60,,,,,1,64.60,1,64.60,1,64.60,,,,,,,,,,,,,,,,
,,,,55~59,1,76.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,104.82,,,,,,,1,104.82,,,,,,2,209.64,,,1,,104.82,,,,,,,,,,,1,104.82,,,,,,,,,,,,,,,,,,
,,,,65~69,4,364.96,,,,,,,,,,,,,,2,182.48,1,91.24,,,,1,91.24,,,,,,,,,1,91.24,,,2,182.48,1,91.24,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,3,326.09,1,108.70,,,,2,217.39,,,,,1,108.70,,,2,217.39,,,1,108.70,2,217.39,,,,,,,,,,,,
,,,,75~79,1,127.39,,,,,,,,,,,,,,2,254.78,,,3,,382.17,2,254.78,,,,,,,,,1,127.39,,,1,127.39,1,127.39,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,1,213.22,1,213.22,1,,213.22,,,,,,,1,213.22,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,1,325.73,,,,,,,,,,1,,325.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2009年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,膀胱,,鼻咽,,膽囊及肝外膽管,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.84,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,1,53.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,1,62.97,,,,,,,,1,62.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,3,174.11,,,,,1,58.04,,,,,,,,,,,,,,,,,,,1,58.04,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,109.59,,,,,,,,,,,,,,,,,,,,,,,1,54.79,,,,,,,,,,,,,,,,,,,1,54.79,,,,
,,,,50~54,1,61.35,3,184.05,,,2,122.70,,,,,,,,,,1,61.35,,,,,,1,61.35,1,61.35,,,,,,,,,,,,,,,,,1,61.35,,,,,,
,,,,55~59,,,1,74.13,2,148.26,,,1,74.13,,,,,,,,,,3,,222.39,,,,,1,74.13,,,,,,,,,1,74.13,,,,,,,,,,,,,,
,,,,60~64,,,3,297.62,,,,,,,,,,,,2,198.41,,,1,,99.21,,,,,1,99.21,,,,,,,,,,,,,,,,,,,,,1,99.21,,
,,,,65~69,,,4,385.73,,,,,,,1,,,,96.43,,,,,,,,,,2,192.86,2,192.86,,,,,,,,,1,96.43,,,,,,,,,,,,,,
,,,,70~74,,,2,208.55,,,,,,,,,,,,1,104.28,,,5,,521.38,1,104.28,,,1,104.28,1,104.28,,,,,,,,,1,104.28,,,2,208.55,1,104.28,,,,,,
,,,,75~79,,,,,1,122.70,,,,,,,,,,1,122.70,,,2,,245.40,1,122.70,1,122.70,2,245.40,,,1,122.70,1,122.70,,,1,122.70,1,122.70,,,1,122.70,,,,,,,,
,,,,80~84,,,,,2,405.68,,,,,,,,,,1,202.84,,,,,,,,,,,,,,,,,,,,,,,,1,202.84,,,,,,,,,,
,,,,85+,,,,,2,621.12,,,,,,,,,,1,310.56,,,1,,310.56,,,,,1,310.56,,,,,,,,,,,1,310.56,,,1,310.56,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,,,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,,肝及肝內膽管,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,造血系統及網狀內皮系統,,結直腸癌,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.98,,,,,,,,,,,,
,,,,25~29,,,1,55.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53.82,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,1,,,,63.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,2,110.19,1,55.10,,,1,,,,55.10,,,,,,,,,,,,,,,,,,,,1,55.10,1,55.10,,,,,,,,,,,,,,
,,,,50~54,1,59.38,3,178.15,1,59.38,,,,,,,,,,,,,,,,,,,,,,,1,59.38,1,59.38,,,1,59.38,1,59.38,,,1,59.38,,,1,59.38,,,,,,
,,,,55~59,2,136.33,1,68.17,,,1,68.17,,,,,,,,,,,,1,,68.17,,,1,68.17,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,191.02,,,1,95.51,,,,,,,,,,,,1,,95.51,,,,,1,95.51,,,,,,,,,,,,,,,,,1,95.51,,,,,,
,,,,65~69,,,1,104.38,3,313.15,,,,,,,,,,,,,,,,,3,313.15,2,208.77,1,104.38,2,208.77,1,104.38,,,1,104.38,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,100.10,,,,,,2,200.20,1,100.10,1,100.10,,,1,100.10,,,2,200.20,1,100.10,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,5,621.12,,,1,124.22,2,248.45,,,1,124.22,,,,,,,1,124.22,1,124.22,,,,,,,,
,,,,80~84,,,,,,,,,1,188.32,,,,,,1,188.32,1,188.32,,,,2,376.65,,,1,188.32,1,188.32,,,,,2,376.65,1,188.32,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,1,294.12,,,,,,1,294.12,1,294.12,,,,,,,,,,,,,1,294.12,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
